formula,target
TiCu,1
Mg5Ir,1
SbCl3,1
UBr3,1
Sc7Br10,1
ReF4,1
RuBr4,1
MnBr3,1
TlCl3,1
NbF5,1
AuS,1
ZrF2,1
Tc3F8,1
NiBi2,1
TiI4,1
PF4,1
Bi4Cl,1
PbCl2,1
SnCl3,1
Mn2I5,1
SnTe2,1
TeBr,1
Be2Rh,1
CoF2,1
TlI3,1
In2Se5,1
InP,1
VS3,1
ScI2,1
Te3Mo,1
TlAs5,1
TlSe,1
Cu2S,1
SeI,1
TiGe2,1
AgF,1
Ta2S,1
Tl4Se3,1
Zr3Te2,1
PtSe,1
PbF3,1
Tl2Te,1
WF2,1
P2S5,1
Tc2F7,1
VS,1
SnAs,1
CF4,1
ScBr3,1
InSb,1
VCl4,1
ScTe3,1
Ba5Ir,1
Be5Ir,1
In3Ir,1
Nb2S3,1
ReF3,1
VTe,1
BF,1
VI5,1
Ga2Te5,1
InF,1
AgBr,1
BiCl4,1
NpF3,1
ZrBr2,1
Tl3Ir,1
TaCl5,1
GaF,1
CrF4,1
CBr2,1
Ag2Te,1
Sc7F10,1
Al3Co,1
Re3F8,1
YI2,1
ScSi3,1
Y2F3,1
GeF4,1
Sc7I10,1
TaBr5,1
Sc5Br8,1
In4Te3,1
YS3,1
SbBr3,1
Fe4Se5,1
Tl2Te5,1
CaAu,1
YBr2,1
Al4Se3,1
Re2F5,1
Ga4Se3,1
Tl2Se,1
AlBr3,1
IrS2,1
TaI5,1
As4I,1
ZrI,1
Sc5I8,1
TiCl4,1
RhF4,1
AsC,1
AsF3,1
MnI4,1
HfI2,1
AgTe2,1
TaTe3,1
CaCl2,1
GaBi,1
As9I2,1
P2S3,1
Ta2S3,1
TiAg,1
TaF4,1
Sr2Hg,1
GaP5,1
Ca5Sc,1
BePb2,1
B2Te3,1
InCl3,1
ScBr2,1
Ru4S5,1
Mg2Hg,1
BP5,1
MnSe2,1
CI2,1
Y7Cl10,1
HfAu,1
CrCl2,1
AuSe2,1
Te4W3,1
PF3,1
ZrSi2,1
AsPb,1
ZrPb2,1
SiI2,1
CaCu,1
BaC2,1
NbF3,1
RuCl4,1
Bi4Br,1
TiI3,1
RuI4,1
Br3N,1
Ba2Zn,1
Sr5Ir,1
ScGe3,1
BTe,1
Mn3Cl8,1
In4S3,1
B2Te5,1
Al2S,1
InCl,1
Re2F7,1
BeCl2,1
NiS,1
SnP,1
Sb4I,1
BaAu,1
RhSe,1
YSe3,1
PCl3,1
Be2N,1
PbF2,1
Ca2Hg,1
MnI3,1
MnTe,1
TiTe5,1
NF3,1
HfBr2,1
WCl4,1
HfF4,1
TaSe,1
NbSe,1
B2Se3,1
Hf3Se2,1
Be2Hg,1
Al2Se5,1
OsF4,1
Ga3Ir,1
B4Te3,1
Sc2Cl3,1
AuF2,1
TaCl3,1
Sc5F8,1
Sb4Br,1
LaSn3,1
VF2,1
GaF3,1
BaCl2,1
YSn3,1
Sb9I2,1
Sr2Ir,1
TeCl,1
Nb2Se,1
FePb2,1
CuTe2,1
TcSe,1
SiN,1
BiI4,1
TiHg,1
Y5Cl8,1
AlSe,1
NiF2,1
PPb,1
FeGe2,1
Sr5Sc,1
HfBr3,1
SiF3,1
BF3,1
Mn2Cl7,1
TcF4,1
Sr2Rh,1
ZrSn2,1
CoS,1
IrSe,1
AgS,1
SnTe,1
TiBr4,1
ScI3,1
Mn2Br5,1
MnCl4,1
Te3P2,1
ScPb3,1
GeF3,1
Y2Br3,1
VSe3,1
Ga2S,1
As2S5,1
Tl4Te3,1
Bi4F,1
InBi3,1
Sc2I5,1
Bi9Br2,1
AlF,1
MnBr4,1
Cr3Se4,1
AlS,1
Ca5Rh,1
AlP3,1
CrF3,1
Ti3Te2,1
CrS3,1
CoCl4,1
AlP5,1
TlP3,1
Tc2F5,1
NbCl3,1
B4Se3,1
VBr4,1
BAs5,1
TeF,1
TlSb5,1
SnI3,1
NF4,1
Os4S5,1
Mn2Br7,1
ThCl2,1
SnSb2,1
Re2I5,1
Sb2Pt,1
GeSb3,1
BaPb2,1
Te3W,1
FeI3,1
InSb3,1
MgCu,1
BeCu,1
EuC2,1
Y2F5,1
InN,1
BiB,1
MnS,1
Sn3Br8,1
InP5,1
Sn3Ir,1
In2S,1
BaGe2,1
ScBe5,1
Sc2F5,1
ReBr2,1
Mn3Br8,1
IN4,1
PdC3,1
TiF3,1
GaP3,1
CoSi3,1
Sc2S3,1
MnF2,1
Bi2O5,1
Mg2N,1
CoPb3,1
InAs3,1
B3Ir,1
NbTe3,1
V3Cl8,1
Bi9F2,1
P3C,1
As2Pt,1
Sn3Pt,1
Y2Se3,1
P3Pb,1
Tl2S3,1
RhC3,1
N9Cl2,1
B2S,1
CeC5,1
PrSe3,1
CoGe3,1
P4I,1
Si3I8,1
Sb2Te5,1
Ge3Pd,1
TlBi5,1
FeI4,1
HfCl2,1
CrTe2,1
MoI4,1
VTe3,1
CoBr4,1
Re2I7,1
NiPb3,1
BP3,1
VI3,1
FeF2,1
Sn3Rh,1
P4C3,1
La2Cl3,1
S5N2,1
NiGe4,1
Si3P4,1
Tc2I5,1
La2F3,1
PI4,1
LuC2,1
Sc2Te3,1
WI4,1
Hf3S2,1
As3C,1
Si3Pd,1
UF4,1
InN3,1
Pb3Cl8,1
CF3,1
AgTe,1
SiN2,1
P2Pt,1
PdPb3,1
P4Br,1
AuS2,1
Bi2S5,1
CoTe,1
SeCl,1
Tc2I7,1
VBr5,1
MnTe2,1
Sn3Cl8,1
Ge3Br8,1
Ag18S11,1
AlI,1
Si3F8,1
P9I2,1
Sb2Se5,1
P4F,1
Nb3F8,1
Mn2Cl5,1
Pb3Br8,1
CoB3,1
VF5,1
CrSe3,1
OsI3,1
NiSn3,1
ScC3,1
AlN5,1
PtN2,1
VF3,1
TlN5,1
AsCl3,1
Pb3N4,1
ZnF2,1
Ag18Te11,1
Si3As4,1
GeSe2,1
Ge3N4,1
WSe3,1
HfCl4,1
Ba2Sb,1
CI3,1
OsCl3,1
LaPb3,1
MoSe3,1
TiSe3,1
I3N,1
Ge3F8,1
La5Cl8,1
RuS2,1
ThSi2,1
ZnTe,1
NdSe3,1
HgH,1
GeF2,1
SiF2,1
HfS,1
PN,1
Ge3As4,1
ThPb2,1
As4C3,1
AgSe2,1
CeTe,1
BaF2,1
Cd3Cu,1
AgO,1
Ba2Bi,1
RhSe2,1
SbCl4,1
BaBr2,1
LuAs2,1
WSe,1
CaF2,1
BeI2,1
Zn3Au,1
PO2,1
AsBr5,1
Si2O3,1
KCa,1
Pt3S4,1
Ge3W,1
C3I8,1
Rb2F,1
AsI5,1
BiAs,1
Bi4Pb3,1
ScCl2,1
HfO2,1
CCl4,1
Sr2P,1
PI5,1
SbAs,1
NaSr,1
AsSe,1
Sc2Si,1
AgO2,1
TeC,1
BiSb,1
Sn3Mo,1
SiSn,1
B2Te,1
SnPb,1
CrSb2,1
TeP,1
I5N,1
Nb2Cl5,1
ErS3,1
TaI3,1
CI4,1
Na2Br,1
RhPb3,1
NCl4,1
RbSr,1
SiTe,1
LiCa,1
BiP,1
AuBr2,1
MoSe,1
K2I,1
MoS,1
MoAs,1
CrI3,1
CrN2,1
AuI2,1
Ni3S4,1
Cd3As,1
Ge3Bi4,1
BAs,1
PCl4,1
OsS2,1
Cd3Ag,1
Bi6Au,1
B2Ru,1
ZrAs2,1
AsF5,1
BiI5,1
Hg3N,1
Ge3Sb4,1
CdSe,1
RuCl2,1
CrTe,1
Sn3Sb4,1
Sn3N4,1
Mg2Sb,1
LuBi2,1
Cd3Au,1
ZrSb2,1
TaO2,1
SbCl5,1
Sb4C3,1
Ca2Sb,1
CaBr2,1
AgS2,1
YSe,1
Rb2I,1
Fe3Te4,1
V2I5,1
RhBr2,1
Te2Ru,1
Li2I,1
Sn2O3,1
V2Cl5,1
Li2O,1
SeN,1
B13Sb2,1
SrBr2,1
P4Pb3,1
HgSe,1
Ti3S2,1
AsN,1
Be2Bi,1
OsO3,1
AsCl5,1
SiCl4,1
SbSe,1
LaBr3,1
Sn3W,1
BaNa,1
ErSe3,1
GeCl4,1
AsP,1
SbBr5,1
HfTe,1
Sb6Au,1
AuO2,1
RbCa,1
PtBr2,1
RuSe2,1
K2Br,1
Bi2B13,1
Ge3P4,1
H3Pd,1
TbI,1
SO3,1
HoP2,1
TeAs,1
HoAs2,1
Sn3Bi4,1
Li2Br,1
Nb2Br5,1
CuCl2,1
Hg3P,1
KSr,1
TaI2,1
Na2F,1
CrP,1
Pb3W,1
PCl5,1
ZrTe,1
RuO3,1
ScSe,1
Sb4F,1
OsSe2,1
MoP2,1
CoBr3,1
CSe,1
HfO,1
Sr2As,1
Si3Sb4,1
TeN,1
TlSb,1
PBr3,1
HgS,1
ZrO2,1
SnCl2,1
TiTe,1
NiH3,1
CBr4,1
Os3Se4,1
IrF3,1
WN2,1
Ta2Cl5,1
TiS,1
ScS,1
HoBi2,1
Li2Cl,1
ZrSe,1
Ru3S4,1
GeO2,1
Tl2Se5,1
Ru3Se4,1
FeSe2,1
Sb4Pb3,1
NaBe,1
GePb,1
Ta2Br5,1
Te4Pd3,1
Sn3As4,1
NCl5,1
Si3Rh,1
TcO2,1
NaCa,1
CrAs2,1
PSe,1
SeO3,1
RbBa,1
Ni3Se4,1
CrP2,1
TiN2,1
Tc2O7,1
AsS,1
Te4Os3,1
Nb2I5,1
TmBr2,1
Te2Os,1
Cd3P,1
Mn2O7,1
PF5,1
HoSe,1
HoTe,1
AlSb,1
TcI2,1
BBr3,1
NF5,1
CeSe,1
SnBr2,1
HfSe,1
SiGe,1
Si3W,1
SiPb,1
BaI2,1
HfP2,1
Au2Se,1
Pd3S4,1
Cd3Bi,1
LuP2,1
ScO3,1
KBe,1
ThC2,1
CuHg3,1
Ge3Mo,1
MoPb3,1
AuO,1
CdH,1
Hg3Bi,1
YTe,1
CrSi3,1
GaCl3,1
NCl3,1
CdTe,1
Tl2Os,1
BiCl5,1
SrF2,1
SmTe,1
Pt3Se4,1
Bi4C3,1
CrGe3,1
YO3,1
Si3Bi4,1
P2O3,1
BaLi,1
V2F5,1
AgHg3,1
TiP2,1
Si3Br8,1
ScTe,1
SmSe,1
PS,1
MgGe2,1
HgTe,1
GaSb,1
VCl5,1
SrLi,1
K2Cl,1
Br4N,1
Ca2Bi,1
Al2Se3,1
Ba5Co,1
CuSe2,1
PBr5,1
LuN2,1
CrAs,1
B2O3,1
MoP,1
MoAs2,1
SnC,1
ReO2,1
Tb2Ge,1
Hf2O7,1
Ca2P,1
CrN,1
Cd3Sb,1
HfSn2,1
BiN,1
Nb2F5,1
Ba2As,1
P2W,1
As4Pb3,1
AuN6,1
K2F,1
Br5N,1
AsCl4,1
AuCl2,1
AgN6,1
Ge2O3,1
CuN3,1
TiAs2,1
WC3,1
WN,1
CeS3,1
SiI4,1
ThSn2,1
NaMg,1
Sr2Sb,1
Ge3Ir,1
Na2I,1
GaP,1
AlSb3,1
As2W,1
GeBr4,1
Zr2O7,1
KMg,1
SbP,1
W4O9,1
ZrS,1
CrS,1
OsI2,1
WS,1
TlN,1
Rb2Cl,1
CrPb3,1
Mn2I7,1
Sn3I8,1
Y5Br8,1
As6Au,1
CrSn3,1
AgP6,1
PdBr2,1
P6Au,1
MoC3,1
Os3S4,1
Mo4O9,1
Ni3Te4,1
RbMg,1
Te4Ru3,1
Ta2F5,1
TlP,1
Pb3F8,1
AuN3,1
Pd3Se4,1
V2Br5,1
SiC,1
HfN2,1
FeTe2,1
TeW,1
Rb2Br,1
BiW,1
Al4O3,1
SbMo,1
CrC3,1
AsW,1
Zn3Cu,1
HfAs2,1
GeI4,1
WCl5,1
CoSn3,1
SnAs2,1
B13N2,1
TiSb2,1
MoI5,1
Ga13N2,1
Ge3Rh,1
HfBi2,1
WBr5,1
Ta2O3,1
Ta4O9,1
CrBr5,1
TeMo,1
P2Se3,1
CrF5,1
Zn3Ag,1
RbBe,1
Zn3N,1
Nb2O3,1
ZrBi2,1
La5F8,1
CrBi,1
Zn3Sb,1
CrI5,1
HfSb2,1
B13As2,1
YbF3,1
SbW,1
ZrO,1
BiMo,1
CO2,1
CrBi2,1
Mo3S4,1
GeC,1
Zn3As,1
IrPb3,1
HoN2,1
PW,1
YbI3,1
ZrP2,1
NiC4,1
Cd3N,1
WI5,1
TaCo3,1
OsF2,1
TaRh3,1
BrN4,1
Au18S11,1
CrCl5,1
HPb,1
Al13N2,1
O2F,1
VIr3,1
BiBr5,1
MoBr5,1
TaIr3,1
Zn3P,1
MoCl5,1
SnF2,1
Sb2Mo,1
Tb2Si,1
Zn3Bi,1
Li2F,1
PbC,1
Nb4O9,1
Bi2W,1
CrSb,1
Bi2Mo,1
SBr,1
Sb2W,1
KBa,1
Al13Sb2,1
PbO2,1
GaCl,1
Sc2Br5,1
GaN5,1
AgBi3,1
TiBi2,1
GaBr3,1
VRh3,1
CrCl4,1
As2Pb,1
BN5,1
Sb2C,1
Tb5I8,1
La2Si,1
ReS,1
Tc2Cl5,1
As2O5,1
SiSe2,1
OsSe,1
HfAg,1
GeN2,1
YbCl2,1
SeF,1
MoBr3,1
ReTe2,1
NdF3,1
In2Ru,1
Ge3Cl8,1
InBr,1
SbC,1
SiSb2,1
PbN,1
Sb9F2,1
IrSe2,1
Ga2Se5,1
GaSb3,1
SiO,1
Y2Cl5,1
HfF3,1
ZrF3,1
Al2Te,1
EuP2,1
WI3,1
HfS5,1
Si3Cl8,1
WCl2,1
SnN3,1
NbI2,1
Nd2Se5,1
TiF2,1
B4S3,1
YCl2,1
BeGe2,1
US5,1
Te5As2,1
SrAu,1
As4Cl,1
Bi2Se5,1
As2C,1
MoCl4,1
YSi3,1
MoS3,1
Tb5Cl8,1
In2Fe,1
In2Os,1
BiC,1
As9Cl2,1
C3Cl8,1
YF3,1
ReCl2,1
GeSb,1
Y7Br10,1
Y2Ge,1
LaCl3,1
TmBe5,1
TbF3,1
SmS3,1
SiBi2,1
NdCl3,1
S4O9,1
P2Se5,1
TcF2,1
IrBr2,1
HfSe5,1
Cl2O5,1
GaAs3,1
HfPb2,1
W3S4,1
CN,1
Mg5Rh,1
TcBr2,1
OsCl2,1
ZrTe2,1
RuC2,1
TiSi2,1
Ga4O3,1
GeCl2,1
HfCl,1
CSe2,1
Y5I8,1
Sb9Br2,1
IrI2,1
Zr3S2,1
TcSe2,1
ZrHg,1
TiF,1
DyF3,1
WF3,1
TiPb2,1
Te2C,1
LuSi2,1
EuBi2,1
Sc2Br3,1
LuGe2,1
Er6Cl7,1
Sb4Cl,1
OsF3,1
HfF2,1
Sc2Ge,1
RuF2,1
Sn2Os,1
YbF2,1
W3Se4,1
ZrZn,1
K2O,1
HfI,1
BrO3,1
LaGe3,1
Pr2Cl5,1
GeN,1
YBe5,1
WBr3,1
RuBr3,1
NdC2,1
Tb2Sn,1
SnN,1
ZrAg,1
ScSe3,1
Al,1
Si,1
In,1
N2,1
Cl2,1
S,1
In2Se,1
Sn,1
Tl,1
Pd,1
Mg,1
Ba,1
F2,1
Pt,1
Be,1
Bi2C,1
PbSe2,1
HgO,1
ZnAs,1
TbAs2,1
GaNi2,1
ScSn5,1
RuI2,1
Al3Os2,1
CaBi,1
SrBi,1
DyAs2,1
TbSn2,1
Ni2B,1
YAs2,1
TbP2,1
SnN2,1
CuN2,1
In3Os2,1
Sr2Si,1
BaU,1
RhC2,1
Sr3Ge,1
Ga3Ru2,1
Nb2S,1
HoS3,1
NdPb5,1
KC12,1
YP2,1
NaC12,1
Y7I10,1
AlNi2,1
KC2,1
Sr3Sn,1
SrBi2,1
TlPt2,1
CaBi2,1
Mg3Sn,1
CeBe2,1
TmBi2,1
ScS3,1
TmS3,1
BaSr,1
CaN2,1
LiSn2,1
ScP2,1
CaN,1
BaN,1
NdC5,1
KN3,1
TbSi5,1
SmSn5,1
BaCe,1
Tl3Os2,1
NaBi3,1
RbSn2,1
Ba3Si,1
U2Te,1
YC5,1
CdP,1
TbN2,1
Sr2C,1
Ca3Si,1
ScAs2,1
Ge2O,1
AlPt2,1
DySe3,1
In3Ru2,1
HgP,1
SrCa,1
BaCa,1
InPd2,1
LiAs3,1
RhI3,1
Mg2C,1
TlNi2,1
Ba2Ce,1
ScPb5,1
BeSb2,1
NaPb2,1
SrBe,1
ScSi5,1
As2Au,1
Tl3Fe2,1
PaAs2,1
Mg3Si,1
ErAs2,1
HgBi,1
KCl,1
Si3Sb,1
KI,1
GdC2,1
MgP2,1
Ca3Ge,1
Sb9Cl2,1
UGe2,1
HoSe3,1
CdAs,1
NaBr,1
In3Fe2,1
CaCe,1
RbI,1
Ce2Mg,1
Ca3C,1
Si3P,1
YSn5,1
EuAs2,1
TmAs2,1
Ca3Pb,1
YbBr3,1
InPt2,1
LiBr,1
Sr3C,1
MgAs,1
AlPd2,1
GaPd2,1
InNi2,1
DyS3,1
PaBi2,1
LaSe3,1
KSn2,1
MnN2,1
Al3Fe2,1
PbN3,1
ZnSb,1
Pb2O,1
CdSb,1
U2Se,1
Be3C,1
TbSi2,1
BeBi2,1
BaAs,1
NpS3,1
Bi2W3,1
KSb3,1
TcN2,1
YPb5,1
Mo3P2,1
RuBr2,1
BaSb,1
LiI,1
Mg3Ge,1
MgP,1
BaMg,1
SrP2,1
YSi5,1
Mg3Pb,1
Bi2Mo3,1
LiSb3,1
AgBi2,1
TbBi2,1
LaAs2,1
LiC2,1
Cr3As2,1
LaI,1
SrP,1
ErBi2,1
PbS2,1
CdBi,1
KF,1
RbC12,1
MgU,1
Ca5Ce,1
DyP2,1
LiCl,1
YbP2,1
MgBe,1
EuSn3,1
Mg2Pb,1
DyBi2,1
EuSe,1
ScBi2,1
Ca2Ge,1
Ca2Ce,1
TmSe3,1
TmP2,1
CdO,1
LiBi3,1
BaBi2,1
LaBi2,1
BaBi,1
TlPd2,1
Ca2C,1
BeBi,1
Ba2C,1
TbPb5,1
B3Os2,1
KBr,1
Be3Ge,1
BaP,1
BPd2,1
CaBe,1
Ba3Ge,1
SmSi5,1
ScGe5,1
SeO2,1
AgP2,1
YBi2,1
RhO2,1
HgAs,1
GdI3,1
SrCe,1
CrH4,1
GaPt2,1
BaP2,1
SrSb2,1
Sr3Pb,1
Be3Si,1
SrAs2,1
PaN2,1
P2C,1
LiN3,1
SrMg,1
TmCl2,1
P2Pb,1
SrN,1
Be3Sn,1
ZnP,1
ThRh5,1
SrSb,1
Be3Pb,1
TbSn5,1
CaSb,1
ErP2,1
Ba3C,1
RbF,1
NbI3,1
NdSi5,1
MnAs2,1
EuTe,1
CoC2,1
Sn2O,1
MnSb2,1
Ba3Sn,1
TbC2,1
TbPb2,1
Ga2O,1
Fe2B3,1
NaC2,1
Sr2Ce,1
BaBe,1
CaAs,1
BaSb2,1
BeSb,1
Sr3Si,1
Ca3Sn,1
KBi3,1
Ba5Ce,1
Sr5Ce,1
Ca2Sn,1
Be2Ge,1
AgN2,1
UC2,1
RbCl,1
Sr2Ge,1
YGe5,1
USi2,1
IrO2,1
OsBr2,1
RhPb4,1
Si4Rh,1
CoGe4,1
Er6F7,1
CoSi4,1
CoC4,1
Ge4Rh,1
CoPb4,1
RhC4,1
NbBr2,1
Ga2Fe,1
PdO2,1
IrPb4,1
Si4Ir,1
ZrBr3,1
Ge4Ir,1
Sn4Rh,1
CoSn4,1
IrC4,1
Tl2S5,1
PPd,1
PtN,1
SbPd,1
Sn2O5,1
NiN,1
AsPt,1
AsPd,1
CeSe3,1
OsO2,1
NiP,1
RuO2,1
Ge2O5,1
NiAs,1
CeS2,1
C2O5,1
AlAs5,1
CeTe2,1
NiBi,1
BiPt,1
BiPd,1
PPt,1
NiSb,1
SbPt,1
Pb2O5,1
FeCl4,1
Ga2Ru,1
ThCl4,1
GeBr2,1
HfBr,1
ReF2,1
TiCl,1
Sc2I3,1
InAs5,1
AlAs3,1
UCl4,1
Ta6O13,1
Ba5Rh,1
Se5N2,1
SiBr2,1
USe5,1
B2Os,1
HfCu,1
SmI3,1
Y7F10,1
RhF3,1
Er6Br7,1
Pr2F5,1
MoI3,1
TcTe2,1
SnH,1
ZrCu,1
AsI4,1
Y5F8,1
Mo3Se4,1
Tl4S3,1
UI4,1
CoF3,1
NbCl2,1
Re3Cl8,1
CoI3,1
RuF3,1
OsCl4,1
Y2Si,1
BeO2,1
GeSb2,1
SnAs3,1
As9Br2,1
DyI3,1
SnP2,1
NpCl3,1
Tl2Fe,1
RhF2,1
GeTe2,1
ClO2,1
BN3,1
UF3,1
In4O3,1
CBr3,1
Ta3F8,1
TiS5,1
TaBr3,1
SiAs3,1
Na2O,1
RhS2,1
BaO2,1
ZrS5,1
TaS,1
SmCl3,1
GaAs5,1
OsBr3,1
V2Te,1
LuSn2,1
NdCl2,1
AsBr4,1
Ba2Ir,1
SbBr4,1
CoSe2,1
Br2O5,1
WCl3,1
Y2Br5,1
Nd2S5,1
TiBr,1
Tl2Ru,1
SiBr3,1
Nb2Te,1
V2S,1
Si3Ni,1
Y2S3,1
Ge2Os,1
TiI,1
ClO3,1
Tb5F8,1
GdCl3,1
Al4S3,1
HfF,1
Be2Ir,1
Al2Se,1
GeAs3,1
Ag18Se11,1
HfHg,1
TbI3,1
YBr,1
NdBr2,1
NdI3,1
Sr5Rh,1
SmF3,1
CCl3,1
TiZn,1
TlAs3,1
Ru4Se5,1
As4Br,1
Al4Te3,1
DyBr3,1
C3Br8,1
Nb6O13,1
U2Se5,1
Bi2Te5,1
Te5P2,1
BrO2,1
Te5N2,1
In2Te,1
Ga2Te,1
As2Se5,1
Ga2Se,1
Ta3Br8,1
NiSn4,1
Be5Rh,1
Ca2Co,1
PdPb4,1
La2Br3,1
Ga4S3,1
As4F,1
Ba5Y,1
TeRh,1
ReI2,1
CaPb2,1
Ba2Co,1
Mg2Zn,1
Ta3Cl8,1
TcCl2,1
TeIr,1
RhI2,1
NbBr3,1
HfC2,1
Ca2Zn,1
HfZn,1
RuI3,1
TmF2,1
NdSn2,1
TbF,1
Sc2Pb,1
SmSn2,1
YC3,1
CaAg,1
IrS,1
TiSn2,1
V3I8,1
V3F8,1
NdSi2,1
PrPb5,1
Sb3C,1
TiC2,1
TlBi3,1
UCl3,1
YbBr2,1
NdF2,1
Sr5Tm,1
YF,1
PtPb3,1
Ca5Tm,1
SmSe3,1
As3Pb,1
Ca2Cd,1
GeCl3,1
B2O,1
Ga3Co,1
MgAg,1
SiI3,1
Ga4,1
Br2Sn2O3,1
I2O2Au3,1
Nb2Br3S3,1
Br2Nb3Se5,1
Se3Ni4S5,1
OSr,1
CCl2Zr2,1
NHf2I2,1
OTe2V2,1
SI2Pd2,1
TeCd2I2,1
NbBr2N2Sc2,1
ClHf2Mo2S2Se2I3,1
ClI2Nb2S3,1
Mn2N4Zr4Cl6,1
SeCu2I2Cl3,1
ICl2N2O3Hf4,1
GeBi2Se2I4,1
SeP2Zr2S5,1
IPd2S3,1
SeCu2S3,1
ZnS2Cl3Pd3Se3,1
MoBr2Mn3S4,1
HfGe2Zr3Cl4N6,1
MoMn2Nb3Se8,1
NO2Br4V4,1
IPd2Cl5,1
SnMn2O6,1
IrNi3S3Se5,1
SeHf3Cl4,1
ClBr3Hf4O4,1
InAu3Br4O4,1
TlAu3I4O4,1
SbNb3Te6,1
NiIr3S8,1
MnSb4,1
HBr5In6O8,1
BaBrI,1
BrFeI,1
BrTeTi,1
Cl2N2Nb2,1
CrISe,1
FeSTe,1
InSTe,1
STeY,1
AgHBr2,1
AuSnS2,1
BiTaTe2,1
BrSIn2,1
CdPdS2,1
CrGeTe2,1
FeGeI2,1
Ga2Mn2Se4,1
Ge2Mn2Br4,1
HNiO2,1
HfZrSe2,1
MnPdI2,1
MoSeI2,1
NiRuS2,1
OSeMg2,1
RhRuI2,1
SbZrTe2,1
VWSe2,1
AgRhI2S2,1
AuGaCl2Se2,1
BrClMn2S2,1
BrClS2Tl2,1
Br2I2Pt4S4,1
CdCuBr2Te2,1
ClIHf2N2,1
CrCuBr2S2,1
CuPtI2S2,1
GaMnBr2Ge2,1
GeMgCl2S2,1
GeTiI2Se2,1
HfScBr2I2,1
InNiBr2Te2,1
MnMoCl2O2,1
MnYCl2Se2,1
NSBr2V2,1
NbZrI2S2,1
OSeAu2Br2,1
RhRuSe2Te2,1
STeI2In2,1
TiZrI2S2,1
IrSBr2Cu2I2,1
NiOBr2Cl2S2Cu3,1
PdSCl2I2Ir3O3,1
SSeP2Zr2Te4,1
BrClO2Mn3,1
CITe2Nb3,1
HfSbCl2O3,1
NSeO2Mn3,1
ClGaN2Br3Pt3,1
GaISc2S3Zr3Cl5,1
AgGaCl2Br4,1
CoTeF2O4,1
MnMoO2Cl4,1
OsVO2Br4,1
SnZnCl2I4,1
IPCl2Ti4S5,1
CuNbP2S6,1
PdZnP2Se6,1
IrNiNb2S8,1
GaMnS3,1
BrClO3Zr3,1
ITeNi3S3,1
GeSeHf3S3Cl4,1
AsGaS3Cu4Cl6,1
AgAuBr4,1
BiMnBr4,1
MnZnSe4,1
HSiW4O10,1
PdSeIr5I6S7,1
GaPdBr6,1
NbNiF6,1
AsClInS,1
BiBrCdTe,1
BrClHfN,1
BrCuNbTe,1
BrHfOTe,1
BrInMnSe,1
BrSSnSr,1
ClHfIO,1
ClSeVY,1
GePbSSe,1
INbSnTe,1
NbSbSeTe,1
AgSSnI2,1
BrClSV2,1
BrNSeHf2,1
CNiTaI2,1
CoNiOSe2,1
GaSSeCl2,1
HfNVTe2,1
ISTeCu2,1
MnSSbBr2,1
NbScSeBr2,1
AuRbSrBr2S2,1
ClSSnCa2O2,1
MnNiTaI2S2,1
CuNbSiCl2Ge2Te2Se5,1
AuIPtSc2Te2Nb3Se5,1
BrClZnMo2O3,1
BrINiMn2O3,1
ClINO2Ti3,1
GeMnYI2S3,1
PtSeZrCl2Br3,1
ClSeWO2Hf3I4,1
CrCuMnS2I4,1
AgCuOCl3,1
BrCuWTe3,1
MoNbSbTe3,1
BrITeIr3S4,1
AuInMnO4,1
AgSeWBr5,1
InNiSeCl5,1
BiBrMnSSb,1
BrIMnOZn,1
ClINScZr,1
AgBrCaClO2,1
AgGeSiSrI2,1
AuBrInSI2,1
BiSSeSnI2,1
BrClGaInS2,1
BrClMnVO2,1
BrCoINiS2,1
BrGaIPtS2,1
BrIIrRuSe2,1
BrISSeHf2,1
CdClIPdS2,1
ClHfSTiTe2,1
ClNiPdTeSe2,1
GaIrOSBr2,1
HfSScSeBr2,1
MnNOZrCl2,1
NiORuSI2,1
BrClSScN2Nb2,1
INbSeZrBr2S2,1
BrIrRhTeAg2Cl3Se3,1
MnSeZnZrNb2Br4S5,1
BrGeSSeMn3,1
AsCuGeSW3Cl4Se5,1
ClHfIPdBr4,1
HPdZnZrO6,1
BrClHLiMoO,1
BrIOSSbSr,1
BrIInMnZnO2,1
BrHfMnSeWI2S3,1
BrIRhSeTeFe3,1
ClFINbOTaZnN2,1
Nb2W2O11,1
B2F2Se2Ti3,1
B2H2Te2Hf3,1
C2F2Te2Hf3,1
C2H2Te2Ti3,1
F2N2Se2Ti3,1
H2N2S2Y3,1
B2Cl2Mn3,1
B2F2Sc3,1
B2H2V3,1
B2S2Mo3,1
C2Cl2Ti3,1
C2H2Y3,1
Cl2N2Sc3,1
H2N2Ti3,1
Ag2Br2Ca3S4,1
Ag2Cl2Ca3S4,1
Ag2F2O3Sb4,1
Ag2I2Se3As4,1
Au2Br2Te3As4,1
Au2I2Te3Sb4,1
Cl2Cu2S3P4,1
Cu2F2Se3P4,1
Cu2I2Te3As4,1
F2S2B3V4,1
F2S2N3Hf4,1
H2O2B3Mo4,1
H2S2B3Ti4,1
H2S2C3Y4,1
Br2Co2Ca3S5,1
Br2Ni2Ca3O5,1
Cl2Mn2Ba3O5,1
Fe2I2Ba3O5,1
