formula,target
Ba4F28Fe4Zn4,0
Ca2CoO3,0
CoGaMnRh,0
Bi4Cr8O32Rb4,0
Ca6Cu6Sn6,0
LiNi2P2,0
Hf12P12Pd16,0
Pd2Zr,0
Be15Hf6Pd8,0
Mg8O18Ta4,0
Hf8Zn16,0
Li4Sb8F28,0
C12H40Cl4N4O4,0
CdCl2O2Pb2,0
Ce2Ru6Si4,0
Cl2Ni2O6Sr4,0
Ba8Cu12O24,0
Ge2Sc2,0
BiO3Rb8,0
Hg2Rb12S8,0
Cu8Hf8In4,0
Cd2Dy4S8,0
Cl6Co2Cs2,0
B2Si6V10,0
Cl4F4,0
Cs12Nb4Se16,0
Nd2Pd6S8,0
Mn8Na8Se12,0
Na4O20P4V4,0
H24Na4O24P4,0
Hg4Se4O12,0
Bi2Cl16F8H6K12,0
K4Se10Sn4,0
Ge4InIr2La4,0
Bi2FeZr6,0
B6Cl2Pr4,0
B8Eu9Na3O27,0
B4Ca4Cs4O12,0
Lu7Ru2Te2,0
Cs8In4S10,0
As4Cd2O14Sr2,0
Ni8Si2V24,0
Pt2Se14Ta4,0
Cr4Ga12Hf6,0
RuSbV,0
Cs12K14,0
Gd2I6,0
Ba2Nd4O10Pd2,0
Bi4GeTe7,0
Mg2O2Br4H4,0
Fe8Mo16N4,0
Ru4Y10,0
Ga3NbO14Si2Sr3,0
O24Pb2Ti2,0
Cs16Sb8,0
Cu6F12K2O16P6,0
As12Ge4K4Na16,0
Ca4Mn4O10,0
B24Os4Yb8,0
Br6Cs2NaPr,0
CuNiSb2,0
H8O12P4Sr2,0
As2Cs4Li2O8,0
CoO6Pb2W,0
I4Ta16Se48,0
Ga8Li24N16,0
Ir8Si20Y10,0
Mo4Se8Cl12,0
AuCu4Tb,0
Ba6Mn2O18Sb4,0
F2Lu2O6Se2,0
Eu2I8La2,0
Au2Mg2O4,0
Ca4Ga2O12Ta2,0
B16S32,0
F10Pd2Rb6,0
Al2Sr8,0
AsHo,0
C6Mn20W3,0
K4O14Sb2Yb2,0
Ni7O24P6Tl4,0
Gd8O36W8,0
Al6O20Si4,0
Al2Li3,0
Br18K6Ti4,0
Cu4Mg8,0
Pr2Ru4,0
Ba8Nb6O24Zn,0
H6Pd2Ti4,0
KO12Sb3Zn4,0
B16H24Na8,0
P6Pd14,0
GeLa11O26V3,0
Mg2OsS6,0
Br2P2Se2,0
Gd8Mg2,0
Co4O4Cl8H8,0
N16O8Si16,0
Ca2MgPt2,0
OWI4,0
B4Fe8Mn2P2,0
CdCu2SnTe4,0
Mg16Pd8,0
B4Ca4Ga4O16,0
CeP2Ru2,0
Li2O4,0
CoGa2Mn,0
Ag2Au4H16,0
AlO8S2Tl,0
Br4S4Sb4,0
Ga2Hf10Sn6,0
B4Ge6K4O20,0
PdPtS3Ti3Cl12,0
Ag4Ca2O24V8,0
Ga3Lu,0
FeO2,0
Ga2La2,0
Ge8Li8,0
F6Na2Tc,0
Co4F8,0
Ba4Bi4Mn4O2,0
B4Be2Ir10Mg4,0
C8F12O8Ru2,0
CoNbSn,0
C2RhSm,0
Ba4O28P8Pb4,0
BiGd2O2,0
C16Cl16O8S4,0
Lu2Mg3Ru,0
Cl6N2W,0
Hg4Na4,0
FeO3Sr,0
Na2O6Sn,0
BaCd2Ge2,0
Te2Ag4,0
C2B4Ca4MgO18,0
Cd2O8Rh4,0
CuAs2S2Cl5,0
Ba2LaO6Ta,0
Cl18Cs6Cu6,0
Be6Cd8O24Se2Si6,0
CuF6Zr,0
CoO6ReSr2,0
SnPd2Se2As3S4Br6,0
Ag4O8Re4,0
Cl4Fe2H16O8,0
Si2Ti2Y2,0
Fe8Ge4Mo12N4,0
Lu5O12Re2,0
Al2H24,0
Ba8Te12Zn4,0
Ag4Ge4La3,0
FKNb4O5,0
Pt2Sn2S4Br6,0
H18Sc6,0
C60,0
Al3GaN4,0
B5H9,0
B4H8Li4,0
Ca12O26Si4,0
C2Co2Na6O14P2,0
Al2Ce2Ir2,0
K4Sn2Te10,0
Ge8Lu6,0
Gd2O2P2Zn2,0
Ru8Tm4,0
F6K3Mo,0
Au4Pb12,0
C6H2Ca4Li2,0
Mo2Ni2P4,0
Ni16Si7Y6,0
B6Na6O24Si6,0
GdO6ReSr2,0
CrSe2,0
Eu4Pd2Si6,0
CI5Y4,0
Fe12O4Ti12,0
Au4Ga2Mg2,0
Ar2,0
H18Sc6,0
Ce2Ge2Si2,0
H16Mn2O20P4,0
Ge4Na4Se12Zn2,0
Nb2S4Sn2,0
Ge2Mn2Sr,0
B4H16Mn2,0
Al4Ca2H8O24Si6,0
As4Pt4Sr2,0
Al4Pd8,0
F11NaPdZr2,0
H4Mn2O10S2,0
Mg2Na4O8Si2,0
Ge4Na4O16Y4,0
Al4EuIrSi2,0
SmZn5,0
F6NiPt,0
F24N4P4,0
Cu2In6Zr10,0
Au6Sb8Y6,0
B8Nb7Ru6,0
Cu4Gd4,0
B2MgO6Sn,0
CdCo3N,0
Be2La6Lu2S14,0
Cl12O4W4,0
AsPt5Tl,0
Nb2O10P2,0
Ag4As2O12V2,0
Si4Sr4,0
Br2Cu2O4,0
Mn3NRh,0
Fe8Si14Zr8,0
C12Li4,0
Cs4F12Na2V2,0
Cu4Hf3Si2,0
Mg4N6P2,0
BiPdTm,0
LuNi2Sn,0
O6V2,0
Mg8Nb4O18,0
Pt2Zr2,0
Cu3NbTe4,0
Cl12Cs4Li2Sc2,0
OBr4Ti4Se9,0
CoF6H12O6Sn,0
C4H20N12,0
H6I4In2O16,0
Au8Eu16O36,0
Ba4Eu8O20Zn4,0
C6H20Cl2N2O8,0
Cl3CsSr,0
In6Sr10,0
C6H18Al2Cl6P2,0
Ba4Cl8,0
Au2V6,0
B2Br2Mg4N4,0
CuZr3,0
BaN8Si6,0
BiCu3Mn4O12,0
As2Fe2Li2,0
Cu2LuSi2,0
B12H20N12,0
C8B2K2N8,0
Hf6Rh10,0
Al8CeCu4,0
BrHgH3O6,0
Ag2Br2,0
La4Li2O12Os2,0
B2Co3Hf,0
Cs2F20Sc6,0
Ru2SbV,0
Ge4In2Sm4,0
I2Mo6Se6,0
B12H12IRb3,0
Cu4KSe3,0
O28Pd2Sc2,0
As8Na4O24,0
Ta4Te4Cl12,0
Ba2Fe4Se6,0
Fe28,0
Al4F16H16N4,0
Co2O8W2,0
S16Zn16,0
Ba22Bi20,0
LuPbPd2,0
Ag2InY,0
BCl18K2LaZr6,0
Cr4Mn2O8,0
As16Mg4,0
BiPtY,0
Cs3I9Sb2,0
ClSnTi3S4I5,0
Li2Mn2P2,0
Cu6Mg4Si2,0
AuCu4Lu,0
NbRu,0
KLaS2,0
Au8K2Sn4,0
Br2Fe2N6O6,0
Na8O18Si6Sn,0
Ba2O6SbYb,0
Cl36Mo3Te6,0
Cr4Ta16Te16,0
As4Cd2,0
Ca4Cd8Pt4,0
Cu2K2S8Y4,0
As16Ba12Sn8,0
Br20O8Pb18,0
Co2In6Lu16,0
Ag2Na6O4,0
Cl12Ir4,0
K12O16P4,0
Bi4Br4Se4,0
AgCu3O12V4,0
B2K3O12Ta3,0
Br2F6,0
As2H2Hg3O8,0
Co4S16Ta16,0
H16Na4O20P4,0
Ba8Ce3O24Sb4,0
Co4Sn12,0
Au2V6,0
Cu16Sn8Sr6,0
Cu3Mn4O12Y,0
AlNi2Zr,0
DyRh,0
Ca8Cd8K4Sb12,0
K4O24S4V4,0
C6Cs2FeN6Zn,0
CoF6H12O6Si,0
In12La2Ni6,0
C12Gd8Rh5,0
Ba12Bi4Cl12O12,0
AgCu4Tb,0
Ca10F2O24P6,0
F3Mo,0
B4Br12Gd12,0
B4CuLi6O10,0
Li3O3S6Ti3,0
H4K2O8P2,0
As6Be6Br2Li8O24,0
Ni2O12Sb4,0
C8H4F20Ge2,0
Dy2O12Rh2Sr6,0
Eu6Pb26Rh8,0
H6O18P6Sb4,0
CdF6Rh,0
H12Na4O24Se8,0
Os4Y12,0
Cl18Ru6,0
H2Mn2O20P6Rb2,0
CoNb2S4,0
Ba2Cu3LaO8,0
Ba4Bi2,0
Fe8Ge4O20,0
Cr6Hg3O21,0
NdRu2Si2,0
Cl20P4,0
O12P4SrTl2,0
Ca14F6K2O24Si6,0
CaCu3O12Ru4,0
I5La4Ru,0
Bi2K2Mg2,0
F12Mn4Na4,0
NbSeTeTa3I8,0
Cl2N2O12,0
H8MgO14V4,0
Ba2La4O10Pd2,0
Sn2Te10Tl4,0
As4Be2Ge2,0
Se8Ti6,0
Mn6Ti10,0
Ca4Ni2Sn4,0
Ca6H2O19Si6,0
Cs8F20Mg6,0
Au3In2,0
O20Sc8Se4,0
K12Mn4O12,0
Bi4Co4O20P4,0
Fe4Na4O28P8,0
B6CaO18SnSr6,0
C4H16La4Na4O28P8,0
InNi4Sc,0
As2Nd2Ni2O2,0
Ag3F6Na3O6W2,0
C6Ba6Ir2N6,0
Pt4Rb2Se6,0
Fe2GdGe2,0
Ag3C6N9,0
Bi4O8V8,0
Ca4Ge4Pt4,0
Cd2La,0
O16P4Sr2Zr2,0
Pb3Sm,0
Li3Pb,0
Rb4Te4,0
C4Mg8,0
F12K8O8V4,0
As2CaGa2,0
Cs4S8Zn6,0
Cu2S14Sn2Y6,0
Ba3Co3O6,0
Ni12Sn8,0
GaIr2Mn,0
Te3,0
B6CdO18Pb8,0
LiMgSb,0
Ba3Fe3NbO14Si2,0
C2B2Y2,0
Ba2LaO6Ta,0
Ge2O7Sc2,0
Cu4S8Sn2Zn2,0
Mg2O8Pt6,0
Al3Cs2F12Li,0
As7Gd2Ni12,0
Cr6Rh2,0
Zn2N4S8F12,0
C3Gd2Mo2,0
Ca2O20P4Zn4,0
S4Sn4,0
S12Sn4Tl16,0
H12K4O20Se2Te2,0
IrZr,0
C8K4N28O8,0
Cr6Si2,0
Cl8Cu2Ga2,0
As2NaO7Sc,0
MgS,0
HgKO2I3,0
Ba6O18W4,0
In2Li2O4,0
CdO6Pt3,0
F6N2Pt,0
Bi8O24P4,0
Ba4Be4F16,0
Ag4S16Ta4Tl8,0
Ru4Si4Y4,0
TaTc,0
Al38Co12,0
Cu2K4P2,0
AlCe8Pd24,0
CoO2Pd,0
H6La3Na3O27S6,0
Cl28Cs4Mo12,0
BiMgNi,0
K6O30W10,0
P4Te14,0
K2Li2Se2,0
Ba2F8Mg2,0
Cd2Lu4Pd4,0
Br2Li2,0
Bi2F4I2O6,0
Hg4,0
S12Sr4Zr4,0
C4Co12Ta12,0
Os6Sn14,0
CuN2Ta,0
Li8O28Se8,0
CrRbSe2,0
As4S4,0
Cl2H4Hg2N2,0
Ag2Hf4O24P6,0
Al2Be2H10,0
O10Sr,0
CdN,0
B4F16Tl4,0
Au2Cu2Zn4,0
Ba4F28Mn4V4,0
Pd2Se2Cl4,0
C4H12Co4O16P4,0
Cl8F24K8Sb8,0
Pd2SbY,0
CsFeO8S2,0
Ga20Re4,0
B4Ir10Mg4Ti2,0
AuPbY,0
As8Cu4O28Pb4,0
O12Sb2Sr4Y2,0
Ba8Mn4O12,0
B12O24Yb2,0
K2Li8Nb2O10,0
Au4Mg4Sr4,0
Ta4Br8Cl8,0
O8Si8Zr4,0
Eu2F2O2,0
Al12Ni4,0
F2Li2N16Si8Sr8,0
Ge4InLu4Mn2,0
H4N4S28,0
Cs12Se16Ta4,0
C4Cu4Mg4O20,0
Co2O12Os2Sr4,0
Ba2Br2F10Pb4,0
Ca2Na8Sn12,0
B8La4Ru8,0
InLuPt2,0
O16Sb4Ta4,0
Au4Bi4Pb12,0
Ga10Rh6,0
ZrI2Pt2Br8,0
Na3,0
O15Rh5Sr6,0
Cr2F8,0
He2,0
CaK2N6NiO12,0
Al6Cl2Ge6Li8O24,0
Ag2Te4Y2,0
C2AgNa,0
Co2Mn2Sn2,0
Br2Al6Te6,0
Ru4Br12,0
O8Rh4,0
FeO6Sr2W,0
Hg2O28Ru2,0
Al4Ni2Y2,0
Cl2O6Sr,0
HgPd5Se,0
BCeGa2Ru2,0
Cl6N2Ti,0
K4O28P8Y4,0
Hg2Na4Pb2,0
Ga4Ni4Tb4,0
Ag2La6Se14Si2,0
Cd2O8Pd6,0
MoRuSe2Br5,0
B20Gd4Ni2,0
PtSnVBr9,0
N12S10,0
O4W4Br12,0
O14Ti6,0
Ba3MgO8Si2,0
Ge4Mn4Ni4,0
K12S16Ta4,0
Ba6N2Sb2,0
Br2F2O2Pb4,0
Cl28Cs4Y8,0
Rh4Tm2,0
Si4Zr2,0
Eu6Fe2O12,0
Ba4O12Ta2Tb2,0
HNa,0
Cu2O4Pt2,0
Au6K2Sn6,0
Ba2LiO6Os,0
C8I16Lu18O2,0
B12Er,0
Lu4Ni4P4,0
Al36Mg6Mo4,0
Ag4Sr2,0
Ca2N2O18P6,0
Nb8Ni2Si2,0
Ca6Li2O12Sb2,0
Ba5Nb10O30,0
AgB2,0
K2O8Re2,0
As2B12,0
BrTa4Se12,0
Ba4F8Mo4O20Te4,0
Cs2F6NaY,0
Hg10Pd4,0
BGe2Ti6,0
As4Bi8Cl4O16,0
Al4Cs4O20Si6,0
As2Nd2Ni2O2,0
Na4Ni2O4,0
Br16Ga4Na4,0
I8S12,0
N2NaTa,0
Bi8La6Pt6,0
Gd3In3Mg3,0
CN2,0
In3Lu,0
Bi2Br2Cu6O16Se4,0
CeCo8Mn4,0
Lu4Mg2Si4,0
Cl6Cs2Sc2,0
Al4Cl4S4,0
Ag4Rb8Se8V4,0
Fe4Nb2,0
C4Mn4O12,0
C6Ca4K4O18,0
C2Se4,0
CuO16S2Sb6,0
Fe6O24P6Sr2,0
Cu36Ga16,0
Ag8O28P8Zn4,0
Cu4Se8,0
LiMgPtSn,0
P4Pb4S16Tl4,0
RbTe,0
Al6Ca6Li6N12,0
N2Rh2,0
Br6Si2,0
Cr4Cu4F28Na8,0
B12H20N2,0
N8Ta4,0
C4GeLaN8Rb,0
Ba4Ce4O12,0
Li4Ni6O28P8,0
CdCsN3O6,0
As4Rh4,0
Be12Mn,0
La2Li2Mo4O16,0
Ge3Pd3Sc3,0
Al8Lu2Ni2,0
Rb8S20Si8,0
Mg3Tb,0
Br4H2La2,0
Bi12CrO20,0
Co4P4Zr4,0
Pb26Rh8Sr6,0
Ba2LaO6Os,0
Mn4O12Pb4,0
Ge6PtY2,0
OCl4Nb4Te9,0
MnBr2O2H4,0
C4H4Cs4O10,0
Ge16Lu8Zr12,0
O5Ta2,0
Cd2Sb4Zr10,0
Br2Cu2,0
B4H16Hf,0
CaHg2,0
Bi4Ga8Se16,0
PtCr3Cl12,0
Cd2P4Si2,0
Mg34Sr4,0
C6CoCsMgN6,0
F4Gd4Mg2Na4O24Si8,0
Ca3NTl,0
Cu2HoIn,0
AsPt5Zn,0
Br8W2,0
Br6H8N2Re,0
Al4Ge8La4O28,0
CAlMn3,0
Cu2LiP2Y,0
Na2O4Tb2,0
Ag4Br4Hg4S4,0
Al30Ge8Ni6,0
Co2La2O3Se2,0
H20I2K4Na2O20,0
Ga10Pd2,0
O14Ru3Sn15,0
Cs8Mo4O4S12,0
Pd14Se4,0
C8Li4N12,0
B10W4,0
C2Co2Tb2,0
Sn3Y,0
C2Ti4Tl2,0
Ag2Ba2La2Te6,0
Li4Si,0
H6RuYb2,0
F2Fe2Na2O8S2,0
Ca14F2Nb2O34Si8,0
O12Rb4Re4S4,0
O8Sc4V8,0
Cu4Ge2Mg2S8,0
Ca16Mg4Pd4,0
Ir4Yb2,0
Au4F16Li4,0
InMg3,0
Al4O24P6Rb6,0
Al8Si38,0
Al4Ca4H2Mn2O26Si6,0
Ni8O4Ti16,0
As2B2Se8,0
Al2Ge2La,0
H2Sc2,0
C2Ca,0
Ge12Rh8S12,0
CoMn,0
As4F28Hg4,0
F4Rb2Zn,0
K2O24P6Ti4,0
Sn6V6Y,0
Pb6Sc10,0
F18Na6Pd3,0
O28Pb2Pt2,0
As4,0
F20K2Y6,0
Pt2Yb8,0
Au8Ca6,0
Pr8Re12Si20,0
Cs3Mo2NaO8,0
In8Lu2Pt8,0
K8O14P4,0
N4Na4,0
AlCuO2,0
Ga2In2Te4,0
B4F6Gd6O12,0
F8Li8Tl4,0
Ba2Mo4O24P4,0
Bi2O4Rb2,0
F8Pd2,0
Ru2Cl4Bi8,0
Co6N2,0
C2MgNa2O6,0
GeTaTeI5,0
As4B2K6,0
Pb6Zr10,0
Ba2DyMoO6,0
Cl2Y2,0
K12P4S16,0
La2Na10O32W8,0
RuTa,0
Nb8O12Sr2,0
H8N4O6,0
Si2Sn6Zr10,0
B2DyFe2,0
As4Rb4Sn2,0
F4O4Sb4,0
Nb8O16,0
La3O7Ta,0
Re2Br8,0
Ag4Rb4S8Ti2,0
Hg3Zr,0
Al2HgTe4,0
As4Rb4Sn2,0
Cr10S12,0
Ni2Ta32,0
LaRh2Si2,0
As2Au2I8,0
Cl6Co2Cr2,0
Br6Cs2LaNa,0
Fe2Nb2O8,0
Al8K8O40P8,0
Cu4P8O16,0
Hf18S2W8,0
P8V2,0
I12Nb4Se4,0
Cl2Cu3NiO6,0
Fe2S8Ta8,0
N36Zn6,0
Cd2Ir2O28,0
Cl2HgN2,0
C4Fe12Mo12,0
Ba12Ge10N4,0
Nb2O28Pb2,0
MnO6Pt3,0
Ca12Ga12Rh8,0
Cd4Ge6O18,0
Ba4P4S12,0
Bi2Tl,0
Ga8Pd8Zr8,0
K4O8Tc4,0
Mg4O32V12,0
Au4Na8Sn12,0
Au2F24P4Sb2,0
GaNaO2,0
S4O12,0
B2H16N2,0
Au2Lu2Si2,0
Ca2Hg2Sn2,0
Lu12Ru4,0
Br2MgO2,0
STi3Cl9,0
P24,0
Al8CaMn4,0
Cs4O16Tc4,0
Ni6O28P8Pb2,0
As7Gd2Ni12,0
CuF2H12N2O8P2,0
B4Ge8K4O24,0
LaNb2O7Rb2Se,0
Cs2F6NaSc,0
Te12Zr24,0
Cr4Lu12S24,0
NdOs2Si2,0
Ca3Ni6Zn9,0
B3Ba3O15P3,0
GeRu2V,0
N2Na2O6P2,0
Al8Ru4,0
B3BiCd4O10,0
P12Sr4,0
FeSi2,0
In3La3Pd3,0
Ag4Se2,0
As4Se4Sm4,0
Cl2Hg2N2,0
Ge4O16Sr8,0
F28Gd4Pt4,0
Si4Ti4S24,0
Ag2La6Se14Sn2,0
C4O12Si2,0
Ba8H2OSb4,0
Gd2O2P2Zn2,0
Al3As3O12,0
F6Rb3Tm,0
B2FeLuO6,0
Ca2O6Ti2,0
B4Ba2Na2O12Sc2,0
Sb18V12Zr4,0
Ba3N4O9Si6,0
HfN3Ta2,0
Gd2O18P6,0
Cu8P16Se8,0
B8Ir8Sr4,0
O12Ta4,0
Cs8H20Mg6,0
Hf4Br12,0
La3Ni4Si4,0
Ga8Lu2Ni2,0
Al4Ca4O10,0
Ca2O8W2,0
Cl4H18N6O8RbRu,0
Cl8H8In2N2,0
Be6P4,0
Ca2O2S2Zn2,0
Al36Mg6Ti4,0
F6K2NaRh,0
CsK2Sb,0
Ba10Sb8,0
Ca3Fe3O14SbSi2,0
CaFe2Si2,0
Ba2Cu3LaO7,0
In4Li6O24P6,0
C4B4Dy2,0
Rh2Br6S12,0
In2Ni21P6,0
Cr2S4V,0
As2S6SnTl2,0
F6Na3Sc,0
Cl2Cs16Ga22,0
O28Si14,0
Mg2O12Ti2Y4,0
Se2Hf4I8,0
Lu10Pd4Sb2,0
B2Mo2Ni,0
Ru8Zr4,0
Cs4La4P8S24,0
Ag4Hg2S4,0
EuFe2P2,0
In8O12,0
Ni4Sc2,0
Nd2Pd6S8,0
Cl6La8N2S6,0
La6Mg6Si12,0
Cu2GeSe4Zn,0
Eu8Ni2,0
Ca18Sb18Zn8,0
Br10Cs6Mn2,0
Te2Tm2,0
AsCdPt5,0
Fe8Si14Zr8,0
Ge16Li4Y16,0
F8H24Mo4N4O12,0
H20O16S2,0
O40P8W8,0
Ba4F8O20Te4W4,0
F12H12O4Zr2,0
Cu2DyGe2,0
P4S12Zr2,0
CuLa4LiO8,0
H16MnN2O16P4,0
Ag6N2O6Se2,0
PPtTb,0
F6MgPd,0
OsTi,0
OsBr4,0
HfN3Ta2,0
AgF12Ta2,0
Cd12I24,0
P4Zr4,0
C6Br4CdHg4N6S6,0
Al16Ba4O28,0
Pd4Sb2Y10,0
Cu2Gd2Sb4,0
FeS2Tl2,0
Mg2W2,0
Co4O16Te6,0
B12Cs4Ge4O28,0
Al4H8Li4O20Si4,0
I12O2Sr8,0
Al8Lu12,0
B6Co12Gd,0
Pb3Tb,0
C4Cr12,0
Cl6N2Y4,0
F4O4Zn4,0
Bi16Rb16,0
Hf2Se2Si2,0
Al12Au32,0
Mn2O8V4,0
B2O6Rh2,0
O8P8Sc4,0
Br2H16N8P2,0
Au2Cs2Se6,0
Ga4H16Li4,0
Mn12O4Ti12,0
O18P6Sc2,0
Cs2ErF6Na,0
C6I6O6Re3,0
Hf12Ni4Sb28,0
Mn8S16Si4,0
La4Mo4O8,0
B6CaNi12,0
H3LiSr,0
Ge4Na8Se10,0
Ga2Gd6Ni2Se14,0
Ag2Co2O4,0
Cu4In12K8Se24,0
Al16Fe10,0
Ba8Lu3O18Pt4,0
Cr4F24Zr4,0
H2Nd,0
Cl4K4O16,0
Cu6P5Sr2,0
Ba2O6ReY,0
CsF6O18S6Sb,0
As4Hg12S12Sb4,0
F40Os8,0
Ca3Se4Zn,0
C21Si21,0
O8Pb2Pd4,0
CrInZr2,0
As2Cl2Te2,0
InNTm3,0
BrTl,0
In2O8P2,0
Ba4H20Mg6,0
Br2In2Sb4Te8,0
C8H8Ca4O16,0
B2Ba2Fe2O18P4,0
F12Hg8O2,0
BiNaO8W2,0
Co4Lu12Sn2,0
Cs2Cu6Gd4Se10,0
Co2NbSn,0
La6Pt8,0
Ag2P2Rb4S8,0
Ru8Sn12,0
Cu8S12Tl8,0
B8Ru10Sc4,0
Pt3Tl3,0
Nb4S12,0
Au4Ga8,0
SeZr2I7,0
Te3,0
I2Lu2S2,0
O14Sb2Y6,0
C4Ge4La10,0
Co2GaHf,0
BiTe,0
Ge6La2V2,0
C6H8N6Na2O8,0
Ba2F20Zr4,0
F6InK2Na,0
F2O6Sc2Se2,0
Hg4N12,0
Ag4Ge2S6,0
Tb6Zn23,0
Al4Au4La4,0
P4Re3,0
Cs2,0
C8H28Al2F8N2O2,0
O24Rb4Sn2,0
Cl16Hg12O4,0
As4Rh6Sr,0
P12Ru4Tb,0
Cu4P10Sn,0
Na6O18P6,0
H16In4O24P4,0
O2SeYb2,0
C8H12In4O20,0
Br4H22O12Sc2,0
Al2H8Li2,0
Ag2Lu2Sn2,0
Cr4F8O8,0
Ba4Ga8Pt8,0
BMgPd3,0
K12Sb4Se12,0
K3Mg4O8,0
ZnH8N10,0
Ca2O12Sr4Te2,0
AlCa2ClF2H8O12S2,0
BiRhZr,0
Nb4S22Tl8,0
B4Ca4H4O12,0
Al12O18Sr2,0
N4Na12,0
Fe6ScSn6,0
Co9Ta3,0
C4,0
Cl6Rb2Ti2,0
Ag2Al2S4,0
Li6S12Sb6,0
Eu4O14Sn4,0
N8Pd4S24,0
Co2P2Sm,0
ErPt5,0
SSnCl2Hf4Br10,0
Sc2Te2,0
Ce4Mg20Ru8,0
BaLiSi,0
Ba2IKO6,0
Br6Cs2Pb2,0
CSnTb3,0
S16Sn4Tl16,0
Al2F10Hg4O4,0
Ba6Ir4Ni2O18,0
Ag2P2S6,0
B4Ba4Li4O12,0
Nb6Se8,0
O8Rb4Zn6,0
As4W2,0
I2Se16Ta4,0
I16In4Na4,0
Cs15Tl27,0
Cr2Nb8S8,0
In4Sr2Te8,0
Ni4Si4Ta4,0
Ba2O6TaYb,0
Cu2Rh4S8,0
K8O8Sn4,0
CaCu2P2,0
Ba6Cl2O12Ru3,0
Ag4Rb4S8Ti2,0
GdKTe2,0
As2K6Se22Ta4,0
K2Mg2O10P2,0
Ga4Mg2,0
Mg4O4Cl8H8,0
Br6Co2Cs2,0
Ga2O11Te4,0
C2Li8O8,0
Ni4Pr2,0
H6Rb2Si,0
Ga4P4S16,0
As2K2S6Sn,0
C6Cs2FeLiN6,0
Ba2DyMoO6,0
Cr6Rh2,0
As4Cs4Sn2,0
GeTe2Ti2I8,0
K4Sn8,0
CuZn,0
Al12Li4N16Sr4,0
CoGa5Y,0
NRe3,0
La3Tl,0
Ag2Ce2Si4,0
Hf8Cl32,0
N4W8I28,0
Cl2Li5N,0
LuO6Sr2Ta,0
AlB2Mn2,0
Fe18Ge18Li3,0
F6Li2Nb,0
C2Gd2P2Ru4,0
C3F6O9S6,0
Pt4Sn4Zn6,0
Tb6Zn23,0
B40,0
C48N24,0
Pd4Si4Te12,0
Lu4Pd4Zn4,0
Al2O16W5,0
AgTa2H12,0
Ag2Cd6P2S12,0
Nb6Tl2,0
O16Sn4Sr8,0
CIr,0
CrLaO6Sr2,0
AgAsZn,0
CoTi,0
O18Te4V4,0
Br2In2Sb4Te8,0
CrNaSe2,0
LaPb3,0
Hf2Pd,0
CuN2Nb,0
H2La,0
Ge2W,0
Au8Sb8Tl8,0
Br4H4O14Sr2,0
Fe4Si4Zr4,0
Ca2F2H8O10P2,0
NNd,0
Bi2K2P4S12,0
Ca4O12Sn4,0
Mg8Y4,0
AgCoF3,0
Ag6As2S6,0
CoGd2O14S2Te2,0
H4O24Ti8V4,0
Ca2H18O12Re6S8,0
As4Cd12Cl12,0
Fe3H6O24P6Rb3,0
C12F16,0
Ag6Cl2Cr2O8,0
Ge4Mn8O16,0
Cu4H16O20Se4,0
Hf20Mo6Si2,0
Ag2Li4Sn4,0
C8Na4O16Sn2,0
B4Fe2Mo4,0
AsBTe4,0
Eu4Ge4Ni4,0
C4Fe20Si4,0
W2Cl4I4,0
Se10,0
Ba8Se12Zn4,0
Al6H18,0
C4H8N16O2,0
Sb6Zr10,0
C2S4,0
Ga4Ge8La4O28,0
B4Na10O26P6,0
CuFe2Ga,0
Al2Be2La6S14,0
LiMnSe2,0
Al4O10Ti2,0
Ca2F12Ga2Li2,0
Mo2O10,0
La6Te8,0
In4Pt2Sr2,0
Co4P4W4,0
Au4Cl4Se4,0
FeO6SbSr2,0
Fe2Li4O8Si2,0
Ni20P20,0
As2Te3,0
Pd6Si6Zr2,0
HgPo,0
As2Cu2Ge2Ti2,0
Co2H12N2O10P2,0
Br32Ge8,0
Si2Se4,0
Mg6Xe2,0
AgLi2Tl,0
Ag2Br2,0
B2O6Rh2,0
Al40V4Y2,0
H4I12O32,0
Cs4Cu2H24O28S4,0
Cl12Ta2Te4,0
Ag4Mn2Si2Te8,0
Cd4I8O24,0
Hg4Rb2,0
F8Sn2Sr2,0
BaCr2N2O8,0
Cu2La2O2S2,0
Ca4P4S12,0
Co4O24V8,0
Li8O3P,0
CoGa8Lu2,0
Br2Cu,0
Pt4Sc12Si12,0
Bi20Sr22,0
K12Mn4O16,0
Al18Rh6Y4,0
LiPd2Sn,0
Na4O40Te16Y4,0
CoGa5Zr,0
Eu8Pd2,0
Al2Lu6Ni16,0
BaCu2O4Sr,0
O12Sc6W,0
Ba4Gd8O16,0
Al9Lu3Ni6,0
Ba2MoO6Sm,0
Fe12Ga10,0
Ba8Ga4S14,0
H8MgO16P4Rb2,0
F6LiOs,0
Ba2Se6,0
Be2Pd6,0
O4Sr2Ti,0
W4Se8Br12,0
N2P2V6,0
As2Au2Ba2,0
Hf26Rh8,0
Hf8Ni8Sn4,0
BiSm,0
Cs4O28P8Y4,0
Ba8Ge12Li4,0
Ag2Al7Ca3,0
Ba6Nb10O30,0
SeTiTe2Zr2I4,0
CoNi,0
As3BiGa4,0
Eu8O14Pd2,0
In2Li2Te4,0
B2Ni2Ta2,0
Cu2LaSi2,0
H6IrSr2,0
Gd2H4I6O20,0
