formula,target
Na2P2Pd2S8,0
As2EuRu2,0
NiO6RuSr2,0
Ba2N,1
C2Co4,0
Cu2O12Rh2Sr6,0
CuGeH6,1
Cl2N2Zr2,1
Eu4Pd4Zn4,0
Bi4Pd4Se4,0
Fe2Ge2La,0
Al2Pt5Y,0
CoNiOF5,1
O24W4Y8,0
NbBr2N2Sc2,1
VS2,1
BiNi9S8Te,0
O20Ta4V4,0
Ga4O8Pb2,0
VAg2PO6,1
Na4O16P4Zn4,0
Co3Gd2Zn14,0
Cl12H24O14Sn4,0
NFe2H2S2,1
Cd2O6Sn2,0
Fe2Ge6H8O20Pb2,0
SW3I8,0
AgBr,1
Ag2As6Co6O24,0
Na4O28Se8Zn8,0
AgTlAs2O6,1
Al4Ba10Lu4O26Zr2,0
Al2Te2,1
OBr2Fe2,1
Zn2Sb4S8,1
AgAuITe,1
Al2Mn2Se5,1
As4Co4H4O20Sr4,0
Ca4In2O12Ta2,0
Br12Cl16Cs4Mo12,0
ClVC4F4S6,1
AuPd2S4,1
Au2Cr2P4O12,1
In3Mg6,0
CrF2,1
F2Re6Se8,1
Cu2O2S2Sr2Zn,0
Ca14F2Nb2O34Si8,0
Cr3O7,1
C6FeN6Zn2,0
K2Cd4Br6S8,1
F6RhSr,0
CrSe,0
MoF2,1
AgCo2O4,1
I2N2V2Br6,0
Ga8Nd2Ni2,0
Mo2N2,0
Na8P4Se12,0
K2O2Tl2,0
Fe9Ga12,0
InNi2,1
Nb2Pd4S6,1
RuSe,1
Fe2Se4Tl2,0
Ge2Na8O8,0
ClINO2Ti3,1
Al2Ga2Te6,1
AgF3Mn,0
Ag2Cr2As4Se12,1
CdCu2O3,1
B8Re8Y2,0
C2In2Sc4,0
Co8Na4O28Se8,0
Ba2MoO6Sm,0
O2V2,1
NaSbF4,1
B12Br12Cs2,0
Lu2Ni8P4,0
H2K2N2O6,1
As2Au2O6,1
NaSnO,1
Ta2Te4Br10O,1
Cs12O3Tl6,0
Ag2I2H4N6,1
Te2Pd,1
ZnC2O4,0
In8Ir2Sr2,0
Ag8O28P8Zn4,0
Br14In8,0
Sb2Ti2S6,1
Al2Tm2Zn2,0
BF2Mn2S2,1
TiHf3Te8,1
Ca4OSb2,0
As4B2K6,0
Br2Cs2O8,0
Cl12Ir4,0
Sb9Cl2,1
Ca3Cd3Sn3,0
Ni4P8Zr18,0
F2Sb2Sn2S6,1
Ru4S8,0
K8P8,0
La8O20Ru4,0
P2WO8,1
BrClCoTiSe2,1
Ga2Si2Te2,1
Cl2Pd2,1
Ga4O8Ti,0
Mn4O20Se8,0
Bi8O24Si6,0
BrClNb2O2,1
Cu32Zr12,0
CoIn5La,0
PtNa2H6S6,1
GeInPbSI2,1
ErZn,0
CaClF,1
As2CePd2,0
K4P4Pd4S16,0
Ag2Ga2As8I8,0
Os2P2Sr,0
AuFeO2,0
PtSbSr,0
NH2Mo2,1
PSnF2Si2S4,1
F8H4N4,0
BaN,0
Co,0
BS2W2,1
MgSb2,1
As7Gd2Ni12,0
SmF3,1
NSeTeZn2,1
Li2Ta2I12,1
Gd2Mo8Na10O32,0
C2Na2Ru2O4Br8,1
HfVGe2Se8,1
RuTa,0
Mg8O28P8,0
C12B4,0
ZrP2,1
B4La12N8O12,0
N2Na2Ru2O4Br8,1
Fe2Se2W2S12,1
Ba10Cl4O18Ta4,0
Ge2K8O8,0
Ba2LaO6Os,0
BiNi2S2,1
Ag2CrO2,0
Na4Se4O10,0
AsF5,1
Ba2Hg,0
Mn2Na2P2,1
BaN,0
NaB(SO4)2,1
O14Ru4Tl4,0
As4Mn4Na4O16,0
Cu2La4S10Sb2,0
Cs6F14Si2,0
La8Rh6,0
I4Mo4S4,0
Ga4La2Rh6,0
Cl4P4Se4,0
C2Os4,0
In4O16Sb4,0
BiGeI2S2,1
S6Tl4Zr2,0
H6Rb2Si,0
ScHO2,1
Ca4O28Rb8V8,0
C8Cu2Na4O16,0
In4Pt2Sr2,0
Be2Ca3H10O20P4,0
BrISSc2,1
Co2F12Ge2O12,0
GaInBr2S2,1
AlCl2Pt5,1
N2O2Mo3,1
PdRhSe3I5,0
CrLiS2,1
Ga6Na6O24Si6,0
GaLiS4,1
Ge8Mn4Pd12,0
P,1
Bi2Nb6,0
ClGaIAl2S3,1
Li2Fe(PO3)4,1
Au3In3Lu3,0
Ce2K4O30Si12,0
BrTa4S12,0
Te,0
C2Rb2S2H6O6,1
Hg(TeO3)2,1
Cl4O12Sr2,0
Co2In4Se8,0
Bi2Mn2Rb2,0
Mo4Cl16,0
Co4K12O14,0
CrSe,1
Cs3F6Ga,0
H2S2N3Mo4,1
TaSe,1
K3NaO8S2,0
C2H4Al2K2O10,0
K4O24Te8Y4,0
ZnZrPd2O8,1
FePd3,0
Ta2V2Te10,1
S2Sn6Zr10,0
HgPSe3,1
Si4Zr2,0
Cs2Hg4Br6O8,1
C4Sn2Ti6,0
C2F2S2Nb3,1
CaH4SeO6,1
F20I4Sn12,0
Ag2As6Cu8O24,0
O16Rb6S4,0
B2Cl2Sc3,1
AuBrISe,1
Br6Co2Cs2,0
Li4Sb8F28,0
Cl2Y2,1
Sb2O3,1
C2Os2,0
B2Br2Cu2O2,1
Bi16Hf8,0
ClISSeCu2,1
Au4Ba4Ga4,0
H4Na6O12Os2,0
OsPb2,1
HfSMo3Br9,0
MgK2Se2H4S8,1
Br6Lu2,0
Hf4K8O12,0
Ge8Te8,0
O24Te8Zn8,0
Ir4Li8Mg4,0
F2Hg2Sb2S4,1
MnZrI6,1
Pd2Se4Tl4,0
C4Eu8I12Li4N8,0
SeZrZn2Cl4,1
NS2V2,1
Ag2In8Na24,0
As2Pb,1
AuLi2Tl,0
Sb2V2O6,1
AuBr2Sr2Te2,1
Be26Ca2,0
AlGd2Ni2,0
AgF3Mn,0
La8O36Se12,0
NiIn2Se4,1
Cd2Cl6N2,0
Gd2K6O16V4,0
Ta2I4S4,1
Pd4Ta4S8,1
TlFeSe2,1
Cl12O4W4,0
IBr3O4Pd4,1
Ca(AuF6)2,1
F2Li2O2,1
Sb8Te12,0
Mo2H8,1
Cs8O8Pb4,0
Gd4S8,0
C2F2S2Sc3,1
BrCoITiSe2,1
Se2Bi3Sb3S7,1
Br10Hg12Se8Tl2,0
Ba4N16Si10,0
Lu4Zn12,0
I2Mo2Ni2S8,1
HfZr3I4S4,1
BrClFOFe2S2,1
Ba4Cl4Sb4Se8,1
B2Rb2Se2H6S6,1
C4,0
Fe8Ge14Zr8,0
AlMnRh2,0
CdGa2Se4,0
Ag2P2Te6,1
TiO2,1
Ca4O12V4,0
Au4Mg8,0
K2Cd4I6O8,1
Cl4Mo2O10Pb6,0
I6Rh2,0
Ba6Li2N2,0
Eu6O24Sb10,0
Ti2Al4Br16,0
GaNi2Ta,0
F3NiTl,0
NTe2W2,1
B2F2S2Cr3,1
H16Mn2O20P4,0
K4O32Ta4V8,0
TiGeTe6,1
CoH8K2O16P4,0
Ba2I8La2,0
Ca4O12Pd2W2,0
Fe4Lu6Si6,0
H8S12Si8,0
B2F2Se2Hf3,1
C8I16Lu18O2,0
O8Sn6,0
AlH6La,0
Pb4Sr8,0
Ce2Pd21Si6,0
Ca4O12Sn4,0
Ag6Sc6Sn6,0
NOV2Br4,1
Pd8Y6,0
Ga2Gd,0
Cu4La4S12Sr4,0
Na2Cr4S10,1
Sr2MnClO3,1
BrHfMoVSe6,1
La4Si4,0
C12Sr2,0
AgCl6Cs2Tm,0
ClNbAs2Pd2Rh2S2Se4Br6,0
Sb2Ta2Se6,1
N20Nb4Sr20,0
F10K2N2O2Os2,0
BiZr,1
SnSe,1
HfMnBr2S2,1
Mn2O2Pr2Sb2,0
Cd2P2S6,1
Cd3Ag,1
Nb2Pd4Te6,1
N12O28Pd2,0
Cl2Se4,0
F2N2S2Ta3,1
Cr2Nb4S12,1
As2K2Pd2,1
FeSr2O3,1
O22Te8Y4,0
Cl2K2O6,0
Cs2I2O6,0
BrScZr2I4,1
C10H16N20,0
C20Ir16,0
Au2Ge2O6,1
S4Cl8Mn8,1
Cu3La3Pd3,0
Br2K2Cl8,1
C12H8F10K2O6,0
C4N8,0
Sb2Ge3S9,1
Co2H2Se4,1
Ca4OP2,0
Zn2(PS3)3,1
HfAs2F2S6,1
SeTeHf4Br8,0
HfOScBr2,1
Fe4P4,0
Sc2Te2,0
Br32Si8,0
InI2Pd5,1
I6Zr2,0
Pt3SiSm,0
HoTe,1
Cd2Ir2O28,0
AgCr2O6,1
Co2Si2Sr,0
Ca4Mn3O10,0
Pr2Cl5,1
AuSi3Sr,0
Ru2SbV,0
C6Cr22Mo,0
B2O6Rh2,0
MgP4Rh6,0
ISV2,1
O24Pb12W4,0
Cu2GeLi,0
Gd8O20Si4,0
Be6Cl12,0
C2F2O2Zr3,1
Fe2I2Sb2O4,1
Sb10Te3,0
Lu4Mg2S8,0
Br16Na8Zn4,0
Rb16Sn16,0
C6Mn20W3,0
Lu8Se12,0
Co3F6O6Sb4,0
Ba12S28Zr8,0
I2Se2Si2,1
H2Li2O4,0
Ge9Li4O20,0
B8Gd8Na8O28,0
Al2B2Ba2F4O6,0
N2Rb2Ru2O4Br8,1
Br24Mo12,0
Gd4S12Sc4,0
Fe23Tm6,0
BNb2S2,1
CCdN2,0
Cl6O24Tm2,0
P8S12,1
Nb4Pt12,0
Ca4O8Se4,0
Cr2H12O12Rb6,0
K3Re,0
Cl2Tl2,0
Al3Pr,0
Cu2LiP2,0
Ag16Ge2Se12,0
Fe4H12O24Se6,0
Cd2Lu4Se8,0
CB2CeCo2,0
C4Cl8S4,0
FeOF,1
Cu2P4O12,1
Na2O16P4Zn4,0
C6Cs6,0
As2Rh2S6,1
Rb2Hg2PdCl8,1
Cs2Te2Cd4Cl6S6,1
HfZr3Te8,1
PTb,0
Ir2Nd2P2,0
GeKTe2,1
Mo2O2Cl8,0
B24Gd8Os4,0
AsCuSe2,0
Ba2Mo4O24P4,0
O16P4Ti2,0
O20S4Ti4,0
Ge4In2Sm4,0
CdI2,1
PdI2,1
Al6Cd4O12S,0
BiBrIn2Te4,0
O32S8Zr4,0
ZnBi,1
BBr3,1
In32Ir8Sr4,0
La2Se2,0
As24Ca16,0
TaTe2,0
Rh2Y4Zn50,0
ClSnTi3S4I5,0
Mg2O2,0
AgHgTlBa2S5,1
F2Mn2Se4,1
Cr2S5,1
I2O2Sn2,1
Ag2Br2C8H8,1
YCI,1
Bi4Br18Cs6,0
Cl2Nb2O3,1
AgCdInBa2S5,1
Br6Cs2GdLi,0
Fe4Mn2Na4O24P6,0
B6Ba2MgO12,0
C12Cl6Gd10,0
Al12Fe8Si4,0
Cu2O4Pt2,0
PuBr3,1
P2Ru2S6,1
Cl6N2Y4,0
Mn2Te4,1
ThTe3,1
CrH4,1
As2Ni3S8,1
K8O24P4V4,0
Ga10GeO20Pb3,0
O3RhSr,0
La4O18Ta4,0
Be4Nb6,0
C2Cs2Te2Cl6O6,1
Ag4Sr2,0
CuSbP2Te6,1
Co4Cs4O16P4,0
CoRe2S8,1
Br4Cu4Te4,1
Ag4H2Ni6O24P6,0
Nb6Se18,0
RbSn2,1
InPt2Zr,0
AsSbW,1
RuS2,1
AgCo2S4,1
TiVI2,1
B6O12SeZn4,0
O6RhSr2Ta,0
TeCu2S4,1
Te5Ru4,1
BrGa2Cl5,1
Cl2Ta4S12,1
Li2Mn4O8,0
K12Na8P12Sn4,0
Ca4Ge4Li8O16,0
Al2C4Cl4H10,1
Au4Te4Y10,0
Al2I2Se2,1
Be8H4O18Si4,0
Ag2La6S14Sn2,0
C16I8S16,0
Li2O6Os2,0
As2Cl2Pb2O6,1
In2K2S4,0
N16Si12,0
IIrNi2S4,1
Fe6O24V6,0
S3Pt4Se5,1
NH2O2V2,1
Hf4S20Y8,0
Br2Fe2W2O8,1
Cs2F6KV,0
C4Mo12,0
H8Mn2Na4O20S4,0
BaSr,1
Ca2P6,0
BrClN2Nb2,1
N6Tl2,0
H8Li4O20P4Zn4,0
Be4Ca4F4O16P4,0
Ni16Si7Ti6,0
O2Si2Zr2,0
V2H3O5,1
GdZn5,0
S8Ti4,0
CoBr2F4C6,1
Al15Cu18Mg6,0
B12O24Sm2,0
Be26La2,0
Se12Ta6V2,0
NBr2Sn2,1
K12Nb4Se16,0
Ru2F6,1
B14Fe6O28,0
As2W,1
P4Te4,0
Pd2Ta4S10,1
Ni4Te8,0
LaLi3P2,0
NaCl2,1
Br4Ca2,0
SbBrO,1
PAg3O4,1
O2RbSc,0
FNNbO,1
B2FeW2,0
Cu2Eu2F2Se2,0
BiCuP2S6,1
Cs2Te2Hg4F6O6,1
MgGa2S4,1
TmAs2,1
O28P8Pd4Sr4,0
Ca2H4O14P4,0
Cu2Se4W,0
F4O4Xe2,0
Ge6La10O2,0
H10La4,0
As3BiGa4,0
IPd2Cl5,1
Cs2I6Mg2,0
Au5K,0
CaAu,1
AgScP2Te6,1
Si4Ti4Te12,0
C2F2Na2Ti2,1
Ag2Ce2Si4,0
K2Te2Hg4Cl6O6,1
Co4Ge4Nb4,0
Ag2Cl2S4,1
Se2Tl2,1
Cl4Sb4Sr4Se8,1
MoSe2,1
K2O8PbSe2,0
Cd2Cu2I2Se2,1
AuInSb2S6,1
Co2Ta2Se6,1
I2S2W2,1
Br4In4S4,1
Ca10Ge6O22,0
Si2Nb4Se8,1
AuF6K,0
Na4O22P2Te2,0
Na8Si34,0
Pb3Cl8,1
F2N2Mo3,1
GaMnSeTe,1
Al3B6Ni20,0
BiCuP2Te6,1
Br2Cr2S2,1
Ag8K4S12Sb4,0
NaC12,1
Hg2La,0
Cl6Cs2Ni2,0
Au2F2Hg2Te2,1
O3PbSr,0
AsSe2Zr2,1
F4Gd4Mo4O16,0
CSe2V2,1
GaO4P,0
Mn2O26Te12,0
CuGa5Mo2,0
Ag2I2,1
Cr2Kr2H12,0
S4Sn4,1
MnWNb2Se4,1
Cd4O14Tc4,0
Sb4O5F2,1
Cs2N2Ru2O4I8,1
C8H16Br8Si2,0
O3SrTa,0
Lu2MgRu,0
Te2Mo,1
Mg16Pd8,0
LaWClO4,1
Co6La6O16,0
Cd2O8Pd6,0
B4S12Sr6,0
CaF6Pb,0
As6BiK3Se12,0
Hf24N2Zn10,0
Mn4Nb8S16,0
O8Si8Zr4,0
MnAs2Li2Cl3S7,1
C8H16Cu2N4O16,0
Ag2O6Ta2,0
AgHfBr2Cl2,1
B8Ru10Sc4,0
BF22K3Na4Si3,0
LaClO2,1
Al4Cl16Tl4,0
Al2Cl6O12,0
FSbSe,1
Mn2O12Sr4W2,0
C20Br4O20Tc4,0
CuBa2F2S2,1
B8Be16H8O32,0
Br18Cr6,0
Ge4La4Na8O20,0
CuGaP2Se6,1
OPd,0
HfOsI2Se2,1
Ga8K8Te16,0
Cu2In4,0
Se8Ti6,0
AgCa2Cl2S2,1
Cu2Nb2Rb4Se8,0
In2I6,1
Si3Sb2O9,1
Ba6F6Fe6O12,0
O8Tl4W2,0
Ca4O12Os4,0
MoTe2,1
Li2FeP4O13,1
C8Na4,0
Cu2I2Te4,1
CuH2,1
Ag4Br4Hg4S4,0
Se4O12,0
Cl4Cr2O4,0
Al12Fe4Mg5Si6Y5,0
BrMnSSnAu2Cl3O3,1
Cu2WO4,1
AgGeIS,1
Sr,0
As8Ba4Cu4O28,0
Ba2Mn4O12Tb2,0
SnP2O7,1
Gd4,0
Bi10O21Pb6,0
Tl2Se5,1
SeCl2Cu2W2S3,1
Hf2S6,1
H22Na4O16P2,0
Ag2Br2H4C6,1
Li8O8Si2,0
TeTa3Cl7,1
W4,0
Sc2Te2,1
Ca2Fe6O26P6,0
Ca6Li2O12Sb2,0
Ca2F12Fe2Li2,0
NiRuTa2Se6,1
O24P6Rb3V3,0
B4Ir10Mg4Si2,0
B2Li4Na2O16P4,0
F2S2B3Mo4,1
Cu2Te2,0
NbSeTeMo2Br7,0
Cl2C3V4,1
Fe2In2Te5,1
C2H22F6O16S2,0
C2F2Mn3,1
AgAu2Br2Se2,1
Ge2Ti2S12,0
AgCa2F2Te2,1
SrSn2,1
Ba8Bi4Fe4S20,0
Na4O16Rh8,0
Cl2Rh2S2,1
Bi4Br4Se4,0
Cl20Ga4N8Se12,0
B2Ta4,0
Pt2I6,1
Cl16Hg12O4,0
AgBe12,0
FNbS,1
Al8S12,1
NiBr2,1
Mn2Na2O8Rb4,0
Cl28Nb12,0
C4N8S4,0
Ba2MnO6W,0
Bi4I4Te4,0
CCr2F2,1
Cl6Sm2,0
C4Bi4Ca4F4O16,0
C2H2O2Cr3,1
ZnO2,1
CrAl2O4,1
O4W4I12,0
Cl6Rb2V,0
K2S2Hg4Br6O6,1
MnRu2Sb,0
H12P4,0
Cu2Si2Sm2,0
B2P2Te8,0
Pb3Sm,0
As8K4Zn10,0
F2Se2Sm2,0
LiPd7,0
GaBr3,1
S4As8Te8,1
Al4Ca6O32S2,0
CoCl3,1
SbCo2S2,1
K9O24P6Sc3,0
GeTeI2S2Nb5Br7,0
Ba2Cu2Gd2Te6,0
ReWO6,1
NbOTe,1
Pb2Se6Tl8,0
BaH4O3,1
O2RbY,0
Bi4K8O10,0
O16Sr4W4,0
C2H2S2Ta3,1
Cl2Cr2N2,1
O10Pd4Y4,0
O16Pb6V4,0
Ni2Sn4Sr2,0
C2B2Br6La6,0
CTe2V2,1
IrS2,1
Br2Cs2O6,1
F20Rb2Tm6,0
TlBrO3,1
Cs4Hg4,0
Ce4O28P8,0
Rb2Te2Hg4Cl6O6,1
Li2O12Sc2Si4,0
H8Li4O16P4,0
Ag2Yb,0
Fe2I2Ba3O5,1
O14Si4Sr4Zn2,0
Cd4Li4Mo4O20,0
NaO8Rb3W2,0
Al2Cs2F8H8O4,0
Ca2ClCuO10Ta3,0
NiNb2O6,1
BaCe,1
ClINSMn2,1
Ga8K8Se16,0
In4Li4S8,0
Te4MoBr,1
Zr2Br8,0
GeSV2Br8,0
Cl6Cs2V2,0
GeN,1
F16Hf4O12,0
HgI2,1
TaNb3Cl4S4,1
Pd2Nb4S14,1
Li2Cr3(CO3)6,1
Cl2N2Hf3,1
Cl4Ru2Te16,0
HgSO4,1
C4CaMg3O12,0
O20Ti12,0
Al2Ti4Zr2,0
Al2Er2O6,0
MnPtSn,0
Br12La12P4,0
KBe,1
K2N2O2H6C8,1
Cs4H8O32P8Sc4,0
F2N2,0
Au6K2Sn6,0
LiMo3O8Sc,0
Al16Rh7Ti6,0
Ni2Te3O8,1
H2Te2V2O7,1
Cr4La4O12,0
As4Ba4H4Se8,1
Cl2B3Zr4,1
V2H10,0
C8Cs2K2N8Ni2,0
H2Pr,0
GeTe,0
Ga2F6,1
C4Re8W12,0
B12Cu6O24,0
Os4S5,1
C4Mn10,0
OsCl2,1
AuBrCuISeTe,1
PI5,1
AsSn2S6,1
Ag4In4S12Si2,0
BaO8P2Ti,0
Cs2I6LiLu,0
Ba3OPb,0
TiZr3S8,1
BaNi2P2,0
Bi2MnZr6,0
H2N2O2V3,1
NbSSiTe,1
Br10K2Sn4,0
C4Fe12,0
Al6Gd2,0
C4H16Cs4N12,0
Eu2In4Se8,0
Cl16Re4Se4Te4,0
Mg2Ag2O5,1
O4As8Te8,1
VS3,1
N6Na3O12Rh,0
BrClHf,1
La6P17Pd6,0
Mn12O4Ti12,0
Bi2FeY6,0
HfF2P2S6,1
K2HgCl4,1
Ni4P8Zr18,0
TaCl2,1
MnPdZnBr2O3,1
La2Mg2Ni4,0
C4B4Ca2,0
GdIr2Si2,0
Ba2Pb2Zn2,0
HfNi2Sn,0
IPRe2S4,1
PbSb,0
AsBS4,0
Nb12Sc8Si16,0
Pt20Zr14,0
HgNa2Pb,0
C8B16Lu8,0
Li8O16Si4Zn4,0
CuSe,1
C5H9N2O8Y,0
C4Fe8Ta4,0
Mg3Si4(HO6)2,1
CFe2H2,1
C2K2H6O8,1
Mn4Si4Zr4,0
N2Y3,1
B12Yb,0
Re4S8,0
F4O4Ti4,1
Mn7Pd9,0
Au4Br4Se4,1
Ba2FeO6Re,0
SeSn,1
Hf2Sn2Te8,1
CuO2F4B6N6,1
Br2S2V2,1
C16,0
ReBr3,1
CrGaP2,0
BrHfOSTiI3,1
Ca12Ga12Rh8,0
K4Mn4O16P4,0
Hg2Se4Sn,0
Ba4In2O12Ta2,0
B2Re6,0
H18Sc6,0
O2Pt2,0
SnTe,0
Pb10Rh8,0
O18Rb4Si6Sn2,0
B8Hf4O20,0
Rh4Si4Ti4,0
Co8Ge20Y10,0
Na2O16P4Zn4,0
Ag2S5,1
FePb2,1
Ag4K8S8Ta4,0
As4Ba2Pd4,0
Cu5Lu,0
Cd2S8Sc4,0
MoNbSSeBr2,1
Al6Cd4O12S,0
C4H8F12Hg2O16S4,0
Br2Ge2Se2,1
Cl8Zn4,0
ClHf2Br3Mn3O5,1
As2BaOTi2,0
Br18Nb6Rb4,0
RhTeCu2Se3,1
Os8Si24Y6,0
Sm2(PPt2)3,1
B14Fe2Y6,0
GeI2La2,0
F2Na6O18Si6Sn2,0
MgK2Se2H4O8,1
Fe8Ge4Mo12N4,0
O22Sr2V12,0
C2Cd2F2O6Rb2,0
H6Li2O6Pt,0
C4Ag4N4S4,0
Cu4In2Zr4,0
CoNaAs2Te6,1
Ni4Ta16Te16,0
Cd2Lu4Se8,0
Pr2Sb4Zn2,0
Nb2S2,1
Hg4N24,0
Br2Pd2Se2,1
C20H12O20P4W4,0
O6Sr2TaY,0
C2S2Nb3,1
MnBiS2Cl,1
GeN3,1
Cl14N4Sb2Se6,0
Cr2O4,0
ClINNbSSb,1
BrIAl2S2,1
Ca4Mg2O14Si4,0
Cl16Co4Rb8,0
AuHfSSeCl2,1
Cs5Hg19,0
Ni4Sb28Zr12,0
Fe4Nb16Se16,0
GeSe,1
Pd2S8,1
AlBi5,1
F6Rb2Ti,0
Cd2Dy4S8,0
H5Na3O16Se4,0
RuTe2Zr6,0
P,0
H4I6K2O2,0
La3O10Re2,0
B16La4,0
BrHfSeV,1
ScCl2Zr2O3,1
AuMg,0
Ni4Si4Ta4,0
Rb4S2,0
I2Nb2S4,1
PbBi2Te4,1
BeCsF3,0
Ta2Se8,0
F6Sb2,0
H8I4N4O8,0
Br2Li2S4F8,1
RhSbZr,0
Bi4Fe4Ga4O18,0
Mn2Te4,0
BiIS,1
LuTl,0
As4Si2Zn2,0
K8O28P8Zn4,0
CrCl4,1
C4H8CuN10O6,0
Ba6Bi2N2,0
O18Sm4Ta4,0
S16Sr4Yb8,0
Au4Cd2La4,0
Ga2Li2Mo4O16,0
In16La8Pd12,0
PTe2Ti2,0
Ga2Gd,0
As24Ca16,0
Ba2Ni2O6,0
BrIW,1
Mg2O2F4I4,0
ZnI2,1
Ba10O20Ru4,0
H2N2S2Y3,1
Cu6S12Sn3Sr3,0
C2H2S2Nb3,1
In4O24S6,0
Mn4Mo2P24,0
CCr2N3Ta3Br4,1
Mo2N3,1
Cu16Eu6Sn8,0
B8Gd4O18,0
GdPtSb,0
La4Rh4Si4,0
Cr8Te12,0
FINb,1
BiO2Y2,0
C4I22Sc12,0
Ba2La4O28Te10,0
Ba2Cl2,1
Gd3Pd20Si6,0
C6Al2Nb8,0
Rh2Te4,1
Br4Hf4Te4,1
O2,0
P4O6,1
As3Ga3O12,0
I12Pt4,0
Bi10La6Zr2,0
Mg3Tb,0
Au2Cu2Zn4,0
H4I4K4O20Se2,0
C6I12O2Y14,0
HHfNbScO6,1
Ir3Li,0
AgTlP2Se6,1
Ba2Cu2Gd2Se6,0
Bi2Tl,0
La3Pd4Zn4,0
I6O18Rb2Ti,0
B6Co2Gd5,0
As4Cs12Se16,0
Bi4FeS7,0
AuCl2,1
Au2F24P4Sb2,0
B2Na2O2H6N8,1
Ag6H16,0
Cl28Sn4W6,0
AlF6KRb2,0
S12Zn12,0
NbBi7O13,1
Ga3O14Pb3SbSi2,0
Br2Ni2Ca4O6,1
Li2O6Ta2,0
Te2Zn2H4O8,1
Br2N2Na2Ti2,1
AuGeSeTe,1
FeGaI2N3,1
O14Ti6,0
Cu2Gd4Rb2Se8,0
BSbO3,1
Al4O24P6Rb6,0
Na4O24Te8W2,0
As8H16O36V4,0
Ge6Lu10,0
S4O8Sb8,1
Cu2F2Te3P4,1
GaLiSb2Se6,1
AuBrCdClPdO2,1
SiSb,1
I2Mn2P2Te4,1
Ba14Li6N6Na10,0
Cs2S8Sb4,0
Al4Ba12O16,0
Ag8O16S4,0
UCl4,1
Br4Ga4Te4,0
Na4Sb4S8,1
Co12Ge24Sc12,0
TiZn,0
Al3O14Si2Sr3Ta,0
Gd12Ge12Pd12,0
NY2,1
Cl6Cs2Sc2,0
O12Sr4Zr4,0
MgPdSb,0
Ag8K4Se6,0
Na4P8S24Sb4,0
Ge12Pt8,0
BiBrHfSe3,1
Br2Al6Se6,0
Ni2Nb8Te8,0
BeSi2,1
Si4Zn4Zr5,0
B2H2S2V3,1
Ba5Cd2O2Sb4,0
Li4Te4O10,0
Ni2Ta2Te6,1
Al2Si2Se6,1
S6Zn6,0
Br2Ni2O2,1
As12EuRu4,0
La8Se20Zr4,0
MoWO5,1
Ba12Ge4S20,0
Cl4Al12Se12,0
Ca4Cl8,0
Na10O20P6,0
Ga2Zr4,0
PrTe,0
BaCr2O14P4,0
Cl6K4N6O10Ru2,0
B4Cl8H16Na2O16,0
CuYCl4,1
Co2K4O24P8,0
WBi2,1
HfF3,1
Al32Eu4Fe8,0
PdO4C6H8,1
Al2Zn3Se6,1
Al2Pt3Sr,0
C3H12BN,0
Cs2Hg4Cl6S8,1
B6Co21Hf2,0
Al6Co2Y20,0
GeGa2I2,1
Nb2S3,1
LiMnF3,1
As4Se4Sm4,0
CoMnPTi,0
ZrBi2,1
Ba5O15Ta4,0
Ir4Sb4Te4,0
PdTeRe3Se3I4,1
AuCu4Tb,0
Mg2O6V2,0
H12I4Si4,0
HfNiCl6,1
SeAs2Te2,1
ZnGe2Mn5S12,1
CuMnI4,0
SiPt2Br11,0
Mo2I6,0
BaTlV2O6,1
Nb2Pd2S10,1
C2B4Ca4MgO18,0
AgNaO2,0
Cr2H6In3O14Rb,0
F2O2Os2,1
C4B8Yb4,0
AgBa2Cl2Se2,1
Sb2F6,1
Ti2F4,1
IrRuP2S6,1
P2Ru2Tb,0
CrOSe,1
Ag2Cu2Se2,0
Pd2S2Br4,0
Ni2Sn8Y2,0
Sr5Co,1
Si2Sn2S6,0
Ca10Ge4O20,0
Ag2Cl2Ca3O4,1
Cl2Fe2Sb2S4,1
Au2C4H4S8,1
Hg2SO4,1
O8P2Tb2,0
F2In2S10,1
CrIr3,0
C8H16Au2CoN8O8,0
Br3CsGe,0
C2H6Br2,0
Mn6Sn2,0
CaH3Rb,0
BrSeMo3I7,0
C8Co4O24,0
Ru2Br6,0
Al4B16Lu4,0
O36Si16,0
Ge2Ta4Se8,1
K2Nb2F12,1
CaAg,1
Co2Fe4O8,0
Ag3Pt,0
F2Te2Na6S8,1
Sc2C,1
Cd2F2S2,1
Br2Ta2O4,1
O2Zn,0
HgSnTe4Tl2,0
Na4Br2O,1
Al32Sr32,0
Sr3C,1
Ge4Ti4Se12,0
Cl2Cu2N2C4H4,1
Ag6Sr14,0
Cl4Cs4H12O12Te2,0
F8H8O20S4Sn8,0
Al6Zr2,0
Ge24Ru12Zr12,0
Cl4In12Te12,0
B2K3O12Ta3,0
F36O4Re4Sb4,0
Ge6Ir7Tm4,0
C4Li4N4S4,0
B2H16N2,0
Ga8Rb8S16,0
H2C3Y4,1
O7Sc2Si2,0
BrFS2Au3,1
CdPd,0
H2N2Y3,1
Tl2SO3,1
AgAuZn2,0
H2K2O2,1
Na2Se2Hg4I6S6,1
CO2Y2,1
Cl30W6,0
N3Y4,1
Cl2Si2Te2,1
