folder,uid,magstate,is_magnetic,nspins,spin_axis,E_x,E_y,E_z,dE_zx,dE_zy,stoichiometry,spacegroup,spgnum,pointgroup,crystal_type,efermi,gap,vbm,cbm,gap_dir,gap_dir_nosoc,gap_nosoc,minhessianeig,dynamic_stability_phonons,vbm_hse,cbm_hse,gap_dir_hse,gap_hse,Source,asr_id,ehull,hform,thermodynamic_stability_level,ndim,xc,evac,workfunction,PBE_1D,PBED3_3D,derived_from,PBED3_1D,s0_exp,s1_exp,s2_exp,s3_exp,s01_exp,s0_cal,s1_cal,s2_cal,s3_cal,s01_cal,dynamic_stability_stiffness,c_11,evacdiff,dipz,emass_vb_dir1,emass_cb_dir1,Formula
new_shell/COD_ICSD/Li2As2Se4_4102048_0/tree/ABC2/2/Li2As2S4-ABC2-2-i-0,As2Li2S4-3b18578bbc4b,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2,P-1,2,-1,ABC2-2-i,-3.960492277354067,2.163618839743456,-5.0423016972257955,-2.8786828574823393,2.3100222457188697,2.3256834431784537,2.177718160209108,-8.757511221718937e-16,high,-5.596593193454979,-2.578814471634394,3.1598805381658384,3.0177787218205845,Derived by element substitution,3b18578bbc4b86805b9f01ae77c48403,0.15285959553394513,-0.47505356569864743,3.0,1D,PBE,0.5525284087954392,4.513020686149506,,As2Li2S4-a073948742d2,As2Li2Se4-4cbdc3b161ec,As2Li2S4-371440fe1bd9,,,,,,,,,,,high,9.372491954205423e-09,,,,,As2Li2S4
new_shell/COD_ICSD/Li2As2Se4_4102048_0/tree/ABC2/2/Li2As2Te4-ABC2-2-i-0/Li2As2Te4-ABC2-2-i-0_new_1D/nm,As2Li2Te4-8b74db753e86,NM,False,2.0,z,0.0,0.0,0.0,0.0,0.0,ABC2,P-1,2,-1,ABC2-2-i,-3.7074052155541644,0.9624199801998059,-4.1886152056540675,-3.2261952254542616,0.9624199801998059,1.1228588806685962,1.1228588806685962,,,,,,,Derived by element substitution,8b74db753e86126fc5eb94a5c7dd8183,0.3917171287019521,-0.014502215027604848,2.0,1D,PBE-D3,0.702019967511522,4.409425183065686,As2Li2Te4-1e28c9eca8cc,As2Li2Te4-e2cd8c49b198,As2Li2Te4-1e28c9eca8cc,,,,,,,,,,,,,,,,,,As2Li2Te4
new_shell/COD_ICSD/Li2As2Se4_4102048_0/tree/ABC2/2/Li2P2S4-ABC2-2-i-0/Li2P2S4-ABC2-2-i-0_new_bulk/nm,Li2P2S4-df7e2ab2a1be,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2,P-1,2,-1,ABC2-2-i,4.912159523893291,0.20135575180820275,4.81148164798919,5.012837399797393,0.3227359680880797,0.32295613608118323,0.2013993134530052,,,,,,,Derived by element substitution,df7e2ab2a1beb6ab904dc93c1aeed7dc,0.03006609203206556,-0.6541516479231482,3.0,3D,PBE-D3,,,Li2P2S4-fa8ddf1ac07a,,As2Li2Se4-80500bde4612,Li2P2S4-9996b1aa8115,,,,,,0.3584701071653652,0.12,0.0013398225637380468,0.5229652574112209,0.0,,,,,,,Li2P2S4
new_shell/COD_ICSD/Li2As2Se4_4102048_0/tree/ABC2/2/Li2P2Te4-ABC2-2-i-0,Li2P2Te4-4308017e4df6,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2,P-1,2,-1,ABC2-2-i,-3.7328408427741224,1.0107846547483215,-4.238233170148283,-3.2274485153999617,1.0107846547483215,1.1763476850406192,1.1167085679958322,-2.4570823082747316e-16,high,-4.665686833269011,-2.987418839032573,1.678267994236438,1.678267994236438,Derived by element substitution,4308017e4df6b5230a21ae8042582a07,0.2808975176532514,-0.11067622474247907,2.0,1D,PBE,0.6905287562944153,4.423369599068538,,Li2P2Te4-e7f9ace5d9b4,As2Li2Se4-4cbdc3b161ec,Li2P2Te4-a3fccdd4d333,,,,,,,,,,,high,7.917456778735004e-09,,,,,Li2P2Te4
new_shell/COD_ICSD/Li2As2Se4_4102048_0/tree/ABC2/2/Na2As2S4-ABC2-2-i-0/Na2As2S4-ABC2-2-i-0_new_1D/nm,As2Na2S4-cae0692bd08d,NM,False,2.0,z,0.0,0.0,0.0,0.0,0.0,ABC2,P-1,2,-1,ABC2-2-i,-3.505242235703493,2.2012609705902597,-4.605872720998623,-2.4046117504083635,2.2618569451148045,2.2874834473014776,2.218631792500114,,,,,,,Derived by element substitution,cae0692bd08d54f4625b87a58f66a7eb,0.35631989024454747,-0.305268913793582,2.0,1D,PBE-D3,0.5269766673692331,4.032218903072726,As2Na2S4-167e0a882e9d,As2Na2S4-62f86ca7f970,As2Na2S4-167e0a882e9d,,,,,,,,,,,,,,,,,,As2Na2S4
new_shell/COD_ICSD/Li2As2Se4_4102048_0/tree/ABC2/2/Na2As2Se4-ABC2-2-i-0/Na2As2Se4-ABC2-2-i-0_new_bulk/nm,As2Na2Se4-70a8cd205ee2,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2,P-1,2,-1,ABC2-2-i,3.3180077384026196,0.6756510191837575,2.9801822288107407,3.655833247994498,0.736847109350057,0.7726450449126445,0.6937534125489813,,,,,,,Derived by element substitution,70a8cd205ee22b0ccb81ff1cc8e3c516,0.020172496484063274,-0.5648304553372983,3.0,3D,PBE-D3,,,As2Na2Se4-9160a9e3f862,,As2Li2Se4-80500bde4612,As2Na2Se4-bb0fb22b893d,,,,,,0.05486623303217346,0.0,0.005730283155829144,0.8855650580397231,0.0005603051753904839,,,,,,,As2Na2Se4
new_shell/COD_ICSD/Li2As2Se4_4102048_0/tree/ABC2/2/Na2P2S4-ABC2-2-i-0,Na2P2S4-a3286ed10c5c,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2,P-1,2,-1,ABC2-2-i,-3.270949600376681,2.0273994796173165,-4.284649340185339,-2.257249860568023,2.070161760931131,2.072455666100575,2.02919857484286,-8.387742003522239e-16,high,-4.834409819129784,-1.8867152356311656,3.008663026723008,2.9476945834986186,Derived by element substitution,a3286ed10c5cbe4959196bf80c321db3,0.2151286356468366,-0.43490968667139596,2.0,1D,PBE,0.5172656960649136,3.788215296441595,,Na2P2S4-d6290654fb4c,As2Li2Se4-4cbdc3b161ec,Na2P2S4-da7ef13accbc,,,,,,,,,,,high,4.671761117836189e-09,,,,,Na2P2S4
new_shell/COD_ICSD/Li2As2Se4_4102048_0/tree/ABC2/2/Na2P2Se4-ABC2-2-i-0/Na2P2Se4-ABC2-2-i-0_new_1D/nm,Na2P2Se4-a03d755a2ef4,NM,False,2.0,z,0.0,0.0,0.0,0.0,0.0,ABC2,P-1,2,-1,ABC2-2-i,-3.3589333632715093,1.6528584233969874,-4.185362574970003,-2.5325041515730153,1.6528584233969874,1.677108250808364,1.677108250808364,,,,,,,Derived by element substitution,a03d755a2ef44c0aeeea53dc6a0750d2,0.38566302021821897,-0.1953906406865764,2.0,1D,PBE-D3,0.6083688229810383,3.9673021862525477,Na2P2Se4-b8a640bb44b0,Na2P2Se4-873288cf81b3,Na2P2Se4-b8a640bb44b0,,,,,,,,,,,,,,,,,,Na2P2Se4
new_shell/COD_ICSD/Li2As2Se4_4102048_0/tree/ABC2/2/Na2P2Te4-ABC2-2-i-0/Na2P2Te4-ABC2-2-i-0_new_bulk/nm,Na2P2Te4-31909a91cae7,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2,P-1,2,-1,ABC2-2-i,4.208652257414938,0.2895384278129205,4.063883043508478,4.353421471321399,0.6989503440425673,0.7444065167296738,0.3235475904141092,,,,,,,Derived by element substitution,31909a91cae75de4c211a900329b4e26,0.08147154280974567,-0.311489155967704,3.0,3D,PBE-D3,,,Na2P2Te4-cd2413ef7550,,As2Li2Se4-80500bde4612,Na2P2Te4-d1ff8ab70e6d,,,,,,0.032347377846130045,0.0,0.28727503658463993,0.6571376682988457,0.020619399832998597,,,,,,,Na2P2Te4
new_shell/COD_ICSD/Li4F28Sb8_428176_0/tree/AB2C7/4/Na2F14Sb4-AB2C7-4-a-0,Na2Sb4F14-90dbf478f4d3,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C7,P2_1,4,2,AB2C7-4-a,-4.038298463292868,4.591695382574282,-6.334146154580009,-1.742450772005727,4.656205503654229,4.695918542455184,4.682629583219171,-2.248859149216122e-15,high,-7.273604689998055,-1.3542723026008563,5.9712952898721205,5.919332387397199,Derived by element substitution,90dbf478f4d306be8c707dd900dacd2e,0.005381417906269004,-2.546755593408277,3.0,1D,PBE,0.6807850788684413,4.719083542161309,,Na4Sb8F28-86564af81687,Li2Sb4F14-86e240fd18b3,Na2Sb4F14-4c7e47d506fb,,,,,,,,,,,high,6.960992292361642e-09,,,,,Na2Sb4F14
new_shell/COD_ICSD/Li4F28Sb8_428176_0/tree/AB2C7/4/Na2H14Sb4-AB2C7-4-a-0/Na2H14Sb4-AB2C7-4-a-0_new_1D/nm,Na2Sb4H14-23085c99af8c,NM,False,2.0,z,0.0,0.0,0.0,0.0,0.0,AB2C7,P2_1,4,2,AB2C7-4-a,-2.915023018601855,2.9527486071678406,-4.391397322185775,-1.4386487150179348,2.9853665674786223,3.1077253154824334,2.9941367356871984,,,,,,,Derived by element substitution,23085c99af8c764b8658f12aaa848760,0.3671978905776474,0.29725397001443987,1.0,1D,PBE-D3,0.34506552822746556,3.2600885468293206,Na2Sb4H14-c41270d80ef4,Na4Sb8H28-b1cfbc903278,Na2Sb4H14-c41270d80ef4,,,,,,,,,,,,,,,,,,Na2Sb4H14
new_shell/COD_ICSD/Mg4C8H24_7046372_0/tree/AB2C6/10/Mg2C4F12-AB2C6-10-l-m-n-o-0/Mg2C4F12-AB2C6-10-l-m-n-o-0_new_bulk/nm,Mg4C8F24-9d7a2a41bf06,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C6,Ibam,72,mmm,AB2C6-72-ajk,3.1793552832018803,4.896403884660346,0.7311533408717075,5.627557225532053,4.896403884660346,4.896492461142535,4.896492461142535,,,,,,,Derived by element substitution,9d7a2a41bf0668434372721196960d7b,0.8199328699224022,-1.386877926273276,2.0,3D,PBE-D3,,,Mg2C4F12-4582062da75b,,Mg4C8H24-2aea91e08308,Mg2C4F12-d8524728772b,,,,,,0.15075032299556151,0.73,0.0033037875450049325,0.014442342199090352,0.09924628916849154,,,,,,,Mg4C8F24
new_shell/COD_ICSD/Mn4S16Sb8_411178_0/tree/AB2C4/10/MnSb2Te4-AB2C4-10-e-m-n-0,MnSb2Te4-3cf37c469a19,FM,True,2.0,y,-1300759.6031510197,-1300764.6041220669,-1300763.082405806,-3.479254786270758,1.5217162608678336,AB2C4,P2/m,10,2/m,AB2C4-10-emn,-2.629618185645527,0.0,,,0.0,0.0,0.0,-2.679745405089295e-13,high,-2.773133989877506,-2.486159065779686,0.2869749240978199,0.2869749240978199,Derived by element substitution,3cf37c469a1978d806d644ad9c8b348f,0.14345435985988786,0.03226664625320451,3.0,1D,PBE,1.270877672617118,3.900495858262645,,Mn4Sb8Te16-5d2abaa42e6a,MnSb2S4-08a485378e30,MnSb2Te4-5b2d62018a51,,,,,,,,,,,high,2.902774871668166e-08,,,,,MnSb2Te4
new_shell/COD_ICSD/Mo16Cl48S16_4002055_0/tree/ABC3/6/Mo4I12S4-ABC3-6-a-b-c-0/Mo4I12S4-ABC3-6-a-b-c-0_new_1D/nm,Mo4S4I12-91af4e5a03e9,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,Pm,6,m,ABC3-6-abc,-3.9211261575458622,0.6364994632107797,-4.239375889151252,-3.6028764259404724,0.6698231907846228,0.7640139610488346,0.7640139610488346,,,,,,,Derived by element substitution,91af4e5a03e9abcbff0176510fcb288e,0.22883528089905256,-0.129807112005539,2.0,1D,PBE-D3,1.1855082221267788,5.106634379672641,Mo4S4I12-ff0020f8154b,Mo16S16I48-f038384ad6ff,Mo4S4I12-ff0020f8154b,,,,,,,,,,,,,,,,,,Mo4S4I12
new_shell/COD_ICSD/Mo4Cl12O4_1527307_0/tree/ABC3/1/Mo2Br6O2-ABC3-1-a-0/Mo2Br6O2-ABC3-1-a-0_new_bulk/nm,Mo4O4Br12-d8833f2bda73,FM,True,2.0,z,-1821330.1845677241,-1821329.971447092,-1821330.4999865852,-0.31541886119157425,-0.5285394931888732,ABC3,P2_1/c,14,2/m,ABC3-14-e,2.5842049795548263,0.6744329875825295,2.246988485763562,2.9214214733460913,0.6795326371512069,0.6905556398167536,0.6850386326790687,,,,,,,Derived by element substitution,d8833f2bda7312d5648ad460ab425a44,0.014845103776211399,-0.8997503010230801,3.0,3D,PBE-D3,,,Mo2O2Br6-46603c434342,,Mo4O4Cl12-10530ad1df22,Mo2O2Br6-282cca60aeed,,,,,,0.0,0.93,0.001684681652098896,0.06814011956700616,0.0,,,,,,,Mo4O4Br12
new_shell/COD_ICSD/Mo4Cl12O4_1527307_0/tree/ABC3/1/W2Br6O2-ABC3-1-a-0,O2W2Br6-aa1ad0d3fcb3,FM,True,2.0,z,-1369838.2747407686,-1369838.25230153,-1369839.9793753768,-1.7046346081315278,-1.727073846723215,ABC3,P1,1,1,ABC3-1-a,-4.58547997403968,0.8005130616330307,-4.985736504856196,-4.185223443223165,0.8005130616330307,0.840004410315399,0.840004410315399,-1.0042389272829095e-14,high,-5.770754644706963,-3.5480948630881035,2.222659781618859,2.222659781618859,Derived by element substitution,aa1ad0d3fcb354980babe95bf6313801,0.0796017289570139,-0.937408521567118,3.0,1D,PBE,0.7816085718576301,5.36708854589731,,O4W4Br12-c10338977e72,Mo2O2Cl6-a738b35dc0c3,O2W2Br6-bea821f4f881,,,,,,,,,,,high,1.0627842713748616e-08,,,,,O2W2Br6
new_shell/COD_ICSD/Mo4Cl12O4_1527307_0/tree/ABC3/1/W2Cl6O2-ABC3-1-a-0/W2Cl6O2-ABC3-1-a-0_new_1D/nm,O2W2Cl6-d43b1349729d,FM,True,2.0,z,-481.1335459280599,-481.11695724128367,-482.45054342032745,-1.3169974922675465,-1.3335861790437775,ABC3,P1,1,1,ABC3-1-a,-4.724524734631087,0.8833178679824591,-5.166183668622317,-4.282865800639858,0.8920230011407959,0.9315080936651245,0.924944774940335,,,,,,,Derived by element substitution,d43b1349729d58b3005d28aff000228c,0.18342461792670628,-1.0180517126170243,3.0,1D,PBE-D3,0.7588087275144499,5.483333462145537,O2W2Cl6-9fd51c53bc3b,O4W4Cl12-2fb384d36834,O2W2Cl6-9fd51c53bc3b,,,,,,,,,,,,,,,,,,O2W2Cl6
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/Mo2Br6S4-AB2C3-2-i-0/Mo2Br6S4-AB2C3-2-i-0_new_bulk/nm,Mo4S8Br12-a0561cd76203,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P2_1/c,14,2/m,AB2C3-14-e,3.811919934504185,1.026778742181393,3.2985305634134887,4.325309305594882,1.0454778797735695,1.1066414379819327,1.1042890881154204,,,,,,,Derived by element substitution,a0561cd762038505a58e0cd3c41b35f3,-0.020296115526972414,-0.49317069563832244,3.0,3D,PBE-D3,,,Mo2S4Br6-d1c9b6a2a53c,,Mo4S8Cl12-42d09c26ad78,Mo2S4Br6-9c9a907b7ef1,,,,,,0.0,0.92,3.885780586188048e-15,0.07749856189184234,0.0,,,,,,,Mo4S8Br12
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/Mo2Br6Te4-AB2C3-2-i-0,Mo2Te4Br6-a15fa2f015eb,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P-1,2,-1,AB2C3-2-i,-4.0544823154430425,0.8851237249393753,-4.497044177912731,-3.6119204529733553,1.1239893879434621,1.1589670067944051,0.9060557616291178,-0.004099178277312962,high,-4.874079932005726,-3.1285017580308767,1.973285051823336,1.7455781739748493,Derived by element substitution,a15fa2f015eb9d0eb5a8a6c6c9961f8e,0.07515302519635902,-0.3785179517400052,3.0,1D,PBE,1.093275042647391,5.147757358090433,,Mo4Te8Br12-49534c4e61e7,Mo2S4Cl6-14c0380429ff,Mo2Te4Br6-4b9e4cc92a77,,,,,,,,,,,high,3.557828286834113e-08,,,,,Mo2Te4Br6
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/Mo2Cl6Se4-AB2C3-2-i-0/Mo2Cl6Se4-AB2C3-2-i-0_new_1D/nm,Mo2Se4Cl6-f5f4c226fe3c,NM,False,2.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P-1,2,-1,AB2C3-2-i,-4.704675717505789,1.2952563251140141,-5.352303880062796,-4.057047554948782,1.4941577500347814,1.5019369206933577,1.3042889369668007,,,,,,,Derived by element substitution,f5f4c226fe3cdd293a1d2546af367802,0.11032474925622826,-0.5104573893711736,3.0,1D,PBE-D3,0.9889410926926703,5.693616810198459,Mo2Se4Cl6-a6326ee3bb50,Mo4Se8Cl12-885ef3d03b10,Mo2Se4Cl6-a6326ee3bb50,,,,,,,,,,,,,,,,,,Mo2Se4Cl6
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/Mo2Cl6Te4-AB2C3-2-i-0/Mo2Cl6Te4-AB2C3-2-i-0_new_bulk/nm,Mo4Te8Cl12-d1eb9d4abe8b,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P2_1/c,14,2/m,AB2C3-14-e,4.853721806316781,0.8065709105372756,4.450436351048143,5.257007261585419,0.8981510534630113,0.9119687607108258,0.8232647241134234,,,,,,,Derived by element substitution,d1eb9d4abe8b8fc0535f7ac68b8d8681,0.05920282517580455,-0.5145001958176939,3.0,3D,PBE-D3,,,Mo2Te4Cl6-9241c0a18ba2,,Mo4S8Cl12-42d09c26ad78,Mo2Te4Cl6-6fd3ac90953a,,,,,,0.012016040848149261,0.88,5.551115123125783e-15,0.106621158491495,1.1475195793586579e-14,,,,,,,Mo4Te8Cl12
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/Mo2I6Se4-AB2C3-2-i-0,Mo2Se4I6-ed2ec91ab215,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P-1,2,-1,AB2C3-2-i,-4.0515401334466725,0.8941917882488077,-4.498636027571076,-3.6044442393222687,0.8941917882488077,1.0723779897660983,1.0723779897660983,-1.0476722522486822e-15,high,-5.024277980320941,-3.2238165201548368,1.8004614601661046,1.8004614601661046,Derived by element substitution,ed2ec91ab215c72070802e9193394be8,0.07359241603288957,-0.27700382441530574,3.0,1D,PBE,1.1951844188820067,5.246724552328679,,Mo4Se8I12-3abeba6a728d,Mo2S4Cl6-14c0380429ff,Mo2Se4I6-5a48200d10ce,,,,,,,,,,,high,2.985358258716822e-08,,,,,Mo2Se4I6
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/Mo2I6Te4-AB2C3-2-i-0/Mo2I6Te4-AB2C3-2-i-0_new_1D/nm,Mo2Te4I6-ff774d4e5a6e,NM,False,2.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P-1,2,-1,AB2C3-2-i,-3.7210333434856335,0.8238114810322346,-4.132939084001751,-3.3091276029695162,0.921237679504447,1.0818569901005781,0.8817718302706319,,,,,,,Derived by element substitution,ff774d4e5a6ef7e778130457946401c8,0.20855795341464844,0.014055109840448074,2.0,1D,PBE-D3,1.26536241730006,4.986395760785694,Mo2Te4I6-c803650c29b0,Mo4Te8I12-8a7e063e1bc9,Mo2Te4I6-c803650c29b0,,,,,,,,,,,,,,,,,,Mo2Te4I6
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/W2Br6S4-AB2C3-2-i-0/W2Br6S4-AB2C3-2-i-0_new_bulk/nm,W4S8Br12-71ff88a243c0,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P2_1/c,14,2/m,AB2C3-14-e,3.9988925808677074,1.2711690114717569,3.363308075131829,4.634477086603586,1.2930160853464119,1.406679857630114,1.3753154012129474,,,,,,,Derived by element substitution,71ff88a243c07e22ae3a458b82694c25,0.02353878995691555,-0.4398962761906808,3.0,3D,PBE-D3,,,W2S4Br6-48732552018d,,Mo4S8Cl12-42d09c26ad78,W2S4Br6-1df5c27c05d3,,,,,,0.0,0.93,2.6645352591003757e-15,0.07352982828380483,0.0,,,,,,,W4S8Br12
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/W2Br6Te4-AB2C3-2-i-0,W2Te4Br6-38dd3281e175,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P-1,2,-1,AB2C3-2-i,-3.854301270334679,0.9989318997727148,-4.3537672202210365,-3.3548353204483217,1.1926997777339023,1.262608618361417,1.0673058975835144,-0.0032823497246747112,high,-4.771843810248155,-2.9309360903918624,2.0089126319665724,1.8409077198562929,Derived by element substitution,38dd3281e175241fe2939caa935b176a,0.048304291487433315,-0.3033049426227314,3.0,1D,PBE,1.1022008934330176,4.956502163767697,,W4Te8Br12-da4a3a0132c4,Mo2S4Cl6-14c0380429ff,W2Te4Br6-9f70e5c4044d,,,,,,,,,,,high,3.798682338253709e-08,,,,,W2Te4Br6
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/W2Cl6S4-AB2C3-2-i-0/W2Cl6S4-AB2C3-2-i-0_new_1D/nm,W2S4Cl6-131f160e09fe,NM,False,2.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P-1,2,-1,AB2C3-2-i,-4.827376900890379,1.7140386392712355,-5.684396220525997,-3.9703575812547616,1.8287411674954432,1.8879351971954401,1.7781276029261086,,,,,,,Derived by element substitution,131f160e09feedb7d92b342bb13dc5a2,0.1334593298382032,-0.5529926432732951,3.0,1D,PBE-D3,0.9627334148729383,5.790110315763318,W2S4Cl6-7e88a944ab95,W4S8Cl12-b05af3a8830f,W2S4Cl6-7e88a944ab95,,,,,,,,,,,,,,,,,,W2S4Cl6
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/W2Cl6Se4-AB2C3-2-i-0/W2Cl6Se4-AB2C3-2-i-0_new_bulk/nm,W4Se8Cl12-45e46afc5efc,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P2_1/c,14,2/m,AB2C3-14-e,4.607413259443044,1.3581916448675835,3.928317437009252,5.286509081876836,1.371717637473239,1.4139087496302722,1.4130165529092351,,,,,,,Derived by element substitution,45e46afc5efc91128150f55840c67cd6,0.048099647418888836,-0.5748286746746055,3.0,3D,PBE-D3,,,W2Se4Cl6-2c963dad40bf,,Mo4S8Cl12-42d09c26ad78,W2Se4Cl6-45279681cdd7,,,,,,0.0,0.93,0.0006781158848602198,0.07159810653723642,0.0,,,,,,,W4Se8Cl12
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/W2I6S4-AB2C3-2-i-0,W2S4I6-bdc203cc8173,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P-1,2,-1,AB2C3-2-i,-4.076246627625512,1.0579697428466415,-4.605231499048832,-3.547261756202191,1.0579697428466415,1.2813571220234952,1.2813571220234952,-2.8834736397387356e-15,high,-5.160668438977943,-3.1709222583541545,1.9897461806237886,1.9897461806237886,Derived by element substitution,bdc203cc817329e1c22c8a0c5dd14966,0.16590273760005125,-0.2668459106594998,3.0,1D,PBE,1.1741768133767247,5.250423441002237,,W4S8I12-d85fcc3196c8,Mo2S4Cl6-14c0380429ff,W2S4I6-e496a7991599,,,,,,,,,,,high,3.058262814398857e-08,,,,,W2S4I6
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/W2I6Se4-AB2C3-2-i-0/W2I6Se4-AB2C3-2-i-0_new_1D/nm,W2Se4I6-0cb824e53a69,NM,False,2.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P-1,2,-1,AB2C3-2-i,-3.912816941041459,1.0808359370282892,-4.453234909555603,-3.3723989725273142,1.0882112435664402,1.3230462283990878,1.2602072269153037,,,,,,,Derived by element substitution,0cb824e53a692e75cf7603a0f839bb97,0.25106884162205445,-0.016227140444316984,2.0,1D,PBE-D3,1.2177214479360543,5.130538388977513,W2Se4I6-be8135178692,W4Se8I12-39e1154f6dc6,W2Se4I6-be8135178692,,,,,,,,,,,,,,,,,,W2Se4I6
new_shell/COD_ICSD/Mo4Cl12S8_28062_0/tree/AB2C3/2/W2I6Te4-AB2C3-2-i-0/W2I6Te4-AB2C3-2-i-0_new_bulk/nm,W4Te8I12-4e6c11ef0ec4,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3,P2_1/c,14,2/m,AB2C3-14-e,5.247374389884747,0.5747464672468308,4.960001156261332,5.534747623508163,0.5747464672468308,0.8291452853952741,0.8002110127395019,,,,,,,Derived by element substitution,4e6c11ef0ec43a1ead18ae21394a0aac,0.07991787942058526,-0.014419116131496304,3.0,3D,PBE-D3,,,W2Te4I6-0da2bc5894dd,,Mo4S8Cl12-42d09c26ad78,W2Te4I6-5093ece98902,,,,,,0.0,0.86,0.0053827770284209375,0.12976782136447107,0.0,,,,,,,W4Te8I12
new_shell/COD_ICSD/Mo8Cl24Se8_4002056_0/tree/ABC3/2/Mo4Br12Se4-ABC3-2-i-0,Mo4Se4Br12-0f175b823068,FM,True,2.0,x,-2068191.4474019972,-2068191.4394742234,-2068191.275832772,0.17156922513095196,0.16364145130864927,ABC3,P-1,2,-1,ABC3-2-i,-4.215799552693773,0.7715340157565382,-4.601566560572042,-3.830032544815504,0.7715340157565382,0.7818484277490265,0.7818484277490265,-1.1248803776797897e-15,high,-5.435431505247818,-4.993854750726381,0.44157675452143685,0.44157675452143685,Derived by element substitution,0f175b8230686f8334f7b8b29c486e39,-0.042469066481677586,-0.5395449885509628,3.0,1D,PBE,0.8565786579884396,5.072378210682213,,Mo8Se8Br24-9463a9b553be,Mo4Se4Cl12-7628c9cfb97e,Mo4Se4Br12-77c8b9d1bda3,,,,,,,,,,,high,2.1647628596988014e-08,,,,,Mo4Se4Br12
new_shell/COD_ICSD/Mo8Cl24Se8_4002056_0/tree/ABC3/2/Mo4Br12Te4-ABC3-2-i-0/Mo4Br12Te4-ABC3-2-i-0_new_1D/nm,Mo4Te4Br12-825ac959decf,FM,True,2.0,z,-442.28150568415003,-442.3041588433989,-442.38645829682355,-0.10495261267351452,-0.08229945342463907,ABC3,P-1,2,-1,ABC3-2-i,-3.9506870344396385,0.790193864525869,-4.345783966702573,-3.555590102176704,0.790193864525869,0.8075296861179786,0.8075296861179786,,,,,,,Derived by element substitution,825ac959decf5163579c4262924d1c55,0.1951986985855888,-0.27758191271476707,3.0,1D,PBE-D3,0.8975177419305681,4.848204776370206,Mo4Te4Br12-617e3f5cb45a,Mo8Te8Br24-336cf4d53696,Mo4Te4Br12-617e3f5cb45a,,,,,,,,,,,,,,,,,,Mo4Te4Br12
